,data
629116,868.0
629117,888.0
629118,887.0
629119,880.0
629241,1001.0
629242,881.0
629243,872.0
629244,872.0
629245,875.0
629246,898.0
629247,874.0
629369,969.0
629370,950.0
629371,886.0
629372,886.0
629373,904.0
629374,889.0
629375,872.0
629498,981.0
629499,911.0
629500,875.0
629501,908.0
629502,903.0
629503,870.0
629626,875.0
629627,949.0
629628,891.0
629629,870.0
629630,896.0
629631,909.0
629755,953.0
629756,940.0
629757,881.0
629758,854.0
629759,870.0
629884,980.0
629885,925.0
629886,888.0
629887,886.0
630013,965.0
630014,962.0
630015,896.0
630142,916.0
630143,957.0
630271,894.0
630310,1036.0
630311,1070.0
630312,1089.0
630313,1091.0
630314,1015.0
630327,960.0
630328,1056.0
630329,1077.0
630330,1068.0
630331,1042.0
630429,828.0
630430,1026.0
630431,1056.0
630432,1050.0
630436,1056.0
630437,1051.0
630438,1060.0
630439,1024.0
630440,1034.0
630441,1063.0
630442,1120.0
630443,1275.0
630447,560.0
630449,776.0
630450,856.0
630451,866.0
630452,864.0
630453,1024.0
630454,1065.0
630455,1023.0
630456,987.0
630457,988.0
630458,1047.0
630459,1052.0
630460,1070.0
630461,1042.0
630551,895.0
630552,1036.0
630553,1046.0
630554,1044.0
630555,1036.0
630556,1018.0
630557,988.0
630558,1013.0
630559,1047.0
630560,1048.0
630561,1057.0
630562,1061.0
630563,1060.0
630564,1037.0
630565,1035.0
630566,1051.0
630567,1070.0
630568,1082.0
630569,1067.0
630570,1136.0
630571,1091.0
630574,1179.0
630575,1081.0
630576,1057.0
630577,1118.0
630578,1067.0
630579,1064.0
630580,1066.0
630581,1000.0
630582,958.0
630583,925.0
630584,923.0
630585,921.0
630586,921.0
630587,941.0
630588,994.0
630589,1051.0
630590,1013.0
630676,855.0
630677,1088.0
630678,1257.0
630679,1197.0
630680,1048.0
630681,1013.0
630682,965.0
630683,1024.0
630684,1041.0
630685,999.0
630686,764.0
630687,664.0
630688,988.0
630689,1052.0
630690,1057.0
630691,1008.0
630692,1019.0
630693,1051.0
630694,1051.0
630695,1159.0
630696,1166.0
630697,1446.0
630698,2101.0
630699,2469.0
630700,1118.0
630701,838.0
630702,1091.0
630703,624.0
630704,800.0
630705,1046.0
630706,1066.0
630707,1039.0
630708,986.0
630709,983.0
630710,1017.0
630711,1026.0
630712,1035.0
630713,1040.0
630714,1024.0
630715,985.0
630716,931.0
630717,944.0
630718,1054.0
630801,1022.0
630802,1225.0
630803,1436.0
630804,1154.0
630805,661.0
630806,336.0
630807,255.0
630808,345.0
630809,327.0
630810,85.0
630811,49.0
630812,55.0
630813,62.0
630814,51.0
630815,465.0
630816,1041.0
630817,1042.0
630818,1041.0
630819,1047.0
630820,1042.0
630821,1040.0
630822,1108.0
630823,1454.0
630824,1507.0
630825,1942.0
630826,4071.0
630827,4071.0
630828,2068.0
630829,928.0
630830,1113.0
630831,682.0
630832,826.0
630833,1122.0
630834,1126.0
630835,1075.0
630836,975.0
630837,967.0
630838,996.0
630839,1005.0
630840,1011.0
630841,1005.0
630842,984.0
630843,1024.0
630844,977.0
630845,936.0
630846,1032.0
630847,996.0
630928,920.0
630929,1327.0
630930,1594.0
630931,1074.0
630932,1076.0
630933,1144.0
630934,1130.0
630935,1121.0
630936,1105.0
630937,1062.0
630938,912.0
630939,697.0
630940,493.0
630941,401.0
630942,702.0
630943,1033.0
630944,1278.0
630945,1085.0
630946,1049.0
630947,1037.0
630948,1026.0
630949,1050.0
630950,1201.0
630951,1713.0
630952,2441.0
630953,2875.0
630954,3029.0
630955,3062.0
630956,1349.0
630957,968.0
630958,979.0
630959,476.0
630960,672.0
630961,998.0
630962,1052.0
630963,1007.0
630964,972.0
630965,988.0
630966,1006.0
630967,1021.0
630968,1034.0
630969,1055.0
630970,1038.0
630971,1050.0
630972,1032.0
630973,965.0
630974,1002.0
630975,1047.0
631056,567.0
631057,1087.0
631058,1339.0
631059,944.0
631060,627.0
631061,1098.0
631062,1124.0
631063,1079.0
631064,1080.0
631065,1093.0
631066,1082.0
631067,1072.0
631068,1059.0
631069,1064.0
631070,1074.0
631071,1062.0
631072,1137.0
631073,1104.0
631074,1040.0
631075,1034.0
631076,1038.0
631077,1064.0
631078,1120.0
631079,1195.0
631080,1318.0
631081,1378.0
631082,1703.0
631083,2191.0
631084,1253.0
631085,917.0
631086,849.0
631087,592.0
631088,802.0
631089,971.0
631090,1011.0
631091,1021.0
631092,1030.0
631093,1039.0
631094,1014.0
631095,967.0
631096,966.0
631097,933.0
631098,952.0
631099,995.0
631100,995.0
631101,963.0
631102,974.0
631103,1049.0
631186,737.0
631187,1063.0
631188,1284.0
631189,1401.0
631190,982.0
631191,930.0
631192,1038.0
631193,1017.0
631194,630.0
631195,227.0
631196,81.0
631197,174.0
631198,235.0
631199,527.0
631200,1052.0
631201,1066.0
631202,1045.0
631203,1046.0
631204,1053.0
631205,1076.0
631206,1120.0
631207,1152.0
631208,1915.0
631209,2990.0
631210,3193.0
631211,3023.0
631212,1799.0
631213,1010.0
631214,633.0
631215,712.0
631216,826.0
631217,851.0
631218,906.0
631219,993.0
631220,1027.0
631221,1027.0
631222,1002.0
631223,944.0
631224,897.0
631225,901.0
631226,910.0
631227,986.0
631228,1033.0
631229,968.0
631230,992.0
631231,1041.0
631317,765.0
631318,1016.0
631319,1012.0
631320,992.0
631321,1018.0
631322,999.0
631323,1031.0
631324,1030.0
631325,503.0
631326,69.0
631327,162.0
631328,856.0
631329,1069.0
631330,1048.0
631331,990.0
631332,1012.0
631333,1051.0
631334,1099.0
631335,1120.0
631336,1143.0
631337,1492.0
631338,2066.0
631339,2490.0
631340,1750.0
631341,1071.0
631342,681.0
631343,670.0
631344,839.0
631345,819.0
631346,873.0
631347,960.0
631348,983.0
631349,1013.0
631350,1021.0
631351,1038.0
631352,1046.0
631353,1042.0
631354,1024.0
631355,1032.0
631356,1022.0
631357,981.0
631358,1010.0
631359,988.0
631451,1011.0
631452,1022.0
631453,1003.0
631454,1025.0
631455,1058.0
631456,1065.0
631457,1059.0
631458,1028.0
631459,1049.0
631460,1020.0
631461,1017.0
631462,1028.0
631463,1075.0
631464,1081.0
631465,1067.0
631466,892.0
631468,775.0
631469,1081.0
631470,871.0
631471,670.0
631472,818.0
631473,803.0
631474,862.0
631475,954.0
631476,972.0
631477,971.0
631478,987.0
631479,1006.0
631480,1006.0
631481,972.0
631482,1001.0
631483,1011.0
631484,975.0
631485,969.0
631486,1032.0
631582,1048.0
631583,1044.0
631584,1046.0
631588,1060.0
631589,1084.0
631590,1049.0
631591,1012.0
631592,1036.0
631593,1038.0
631594,943.0
631597,940.0
631598,970.0
631599,984.0
631600,960.0
631601,935.0
631602,940.0
631603,992.0
631604,1002.0
631605,1015.0
631606,977.0
631607,1003.0
631608,1026.0
631609,992.0
631610,955.0
631611,920.0
631612,926.0
631613,1032.0
631614,1024.0
631718,1043.0
631719,1086.0
631720,1092.0
631721,1085.0
631731,996.0
631732,1075.0
631733,1030.0
631734,991.0
631735,928.0
631736,932.0
631737,921.0
631738,943.0
631739,988.0
631740,1054.0
631741,1076.0
631862,1046.0
631863,1072.0
631864,1066.0
631865,1063.0
631866,1065.0
631867,1064.0
631992,773.0
633599,935.0
633727,1007.0
633854,887.0
633855,968.0
633982,858.0
633983,962.0
634110,852.0
634111,981.0
634239,960.0
634367,955.0
643839,940.0
643965,979.0
643966,966.0
643967,919.0
644092,957.0
644093,894.0
644094,878.0
644095,894.0
644219,933.0
644220,862.0
644221,870.0
644222,890.0
644223,867.0
644345,978.0
644346,927.0
644347,907.0
644348,915.0
644349,896.0
644350,877.0
644351,861.0
644472,964.0
644473,953.0
644474,891.0
644475,879.0
644476,876.0
644477,874.0
644478,882.0
644479,890.0
644600,934.0
644601,877.0
644602,862.0
644603,889.0
644604,872.0
644605,881.0
644606,899.0
644607,901.0
644727,931.0
644728,898.0
644729,887.0
644730,904.0
644731,892.0
644732,888.0
644733,879.0
644734,901.0
644735,895.0
644855,964.0
644856,889.0
644857,880.0
644858,864.0
644859,889.0
644860,893.0
644861,892.0
644862,881.0
644863,857.0
644982,924.0
644983,934.0
644984,893.0
644985,889.0
644986,889.0
644987,892.0
644988,886.0
644989,855.0
644990,881.0
644991,886.0
645110,966.0
645111,922.0
645112,892.0
645113,894.0
645114,896.0
645115,885.0
645116,885.0
645117,873.0
645118,857.0
645119,879.0
645238,957.0
645239,885.0
645240,853.0
645241,854.0
645242,873.0
645243,887.0
645244,890.0
645245,897.0
645246,915.0
645247,881.0
645366,975.0
645367,924.0
645368,884.0
645369,873.0
645370,887.0
645371,892.0
645372,877.0
645373,912.0
645374,906.0
645375,884.0
645494,942.0
645495,968.0
645496,895.0
645497,871.0
645498,879.0
645499,883.0
645500,884.0
645501,888.0
645502,895.0
645503,867.0
645622,828.0
645623,934.0
645624,921.0
645625,899.0
645626,900.0
645627,885.0
645628,895.0
645629,883.0
645630,861.0
645631,903.0
645751,966.0
645752,903.0
645753,888.0
645754,897.0
645755,886.0
645756,884.0
645757,879.0
645758,881.0
645759,903.0
645879,904.0
645880,908.0
645881,889.0
645882,885.0
645883,885.0
645884,873.0
645885,909.0
645886,889.0
645887,902.0
646008,970.0
646009,893.0
646010,862.0
646011,876.0
646012,883.0
646013,875.0
646014,883.0
646015,885.0
646136,920.0
646137,945.0
646138,867.0
646139,886.0
646140,890.0
646141,900.0
646142,895.0
646143,894.0
646265,940.0
646266,944.0
646267,881.0
646268,878.0
646269,892.0
646270,903.0
646271,900.0
646301,958.0
646302,1046.0
646303,1054.0
646304,1023.0
646305,928.0
646394,967.0
646395,943.0
646396,877.0
646397,868.0
646398,900.0
646399,894.0
646428,818.0
646429,962.0
646430,1035.0
646431,1055.0
646432,1036.0
646433,945.0
646439,884.0
646440,915.0
646441,819.0
646523,948.0
646524,932.0
646525,883.0
646526,880.0
646527,869.0
646534,1015.0
646535,1000.0
646536,991.0
646555,862.0
646556,1028.0
646557,1069.0
646558,1061.0
646559,1053.0
646560,960.0
646561,671.0
646562,704.0
646563,927.0
646564,1056.0
646565,1076.0
646566,1068.0
646567,1059.0
646568,1051.0
646569,1077.0
646570,1113.0
646571,1112.0
646582,883.0
646583,1072.0
646584,1085.0
646585,1085.0
646586,1078.0
646587,960.0
646652,950.0
646653,942.0
646654,894.0
646655,864.0
646661,1029.0
646662,1000.0
646663,979.0
646664,998.0
646665,994.0
646682,1040.0
646683,1079.0
646684,1078.0
646685,1042.0
646686,957.0
646687,840.0
646688,801.0
646689,913.0
646690,1057.0
646691,1068.0
646692,1063.0
646693,1057.0
646694,1081.0
646695,1088.0
646696,1081.0
646697,1102.0
646698,1137.0
646699,1199.0
646702,423.0
646703,855.0
646704,1023.0
646705,1143.0
646706,1137.0
646707,1077.0
646708,1054.0
646709,1074.0
646710,1033.0
646711,987.0
646712,965.0
646713,989.0
646714,1009.0
646715,1053.0
646716,1073.0
646717,994.0
646781,899.0
646782,940.0
646783,890.0
646788,930.0
646789,1042.0
646790,999.0
646791,996.0
646792,1000.0
646793,998.0
646794,1008.0
646808,1030.0
646809,1033.0
646810,1010.0
646811,1032.0
646812,1046.0
646813,1056.0
646814,1066.0
646815,1056.0
646816,1064.0
646817,1078.0
646818,1079.0
646819,1043.0
646820,1025.0
646821,1064.0
646822,1115.0
646823,1108.0
646824,1126.0
646825,1152.0
646826,1180.0
646827,1238.0
646829,755.0
646830,1330.0
646831,1539.0
646832,1311.0
646833,1121.0
646834,1053.0
646835,1036.0
646836,1054.0
646837,1007.0
646838,940.0
646839,932.0
646840,926.0
646841,942.0
646842,943.0
646843,1013.0
646844,1032.0
646845,1046.0
646846,1017.0
646911,961.0
646916,922.0
646917,1045.0
646918,1009.0
646919,988.0
646920,1010.0
646921,1019.0
646922,1016.0
646923,1027.0
646934,1037.0
646935,996.0
646936,968.0
646937,992.0
646938,994.0
646939,998.0
646940,1027.0
646941,974.0
646942,957.0
646943,1001.0
646944,1035.0
646945,1039.0
646946,1040.0
646947,1044.0
646948,1081.0
646949,1093.0
646950,1141.0
646951,1528.0
646952,1457.0
646953,1542.0
646954,2298.0
646955,2647.0
646956,789.0
646957,818.0
646958,1174.0
646959,850.0
646960,910.0
646961,1132.0
646962,1102.0
646963,1057.0
646964,1057.0
646965,1037.0
646966,1042.0
646967,1053.0
646968,1048.0
646969,1053.0
646970,1058.0
646971,1062.0
646972,988.0
646973,929.0
646974,1032.0
646975,983.0
647044,899.0
647045,1063.0
647046,1035.0
647047,994.0
647048,990.0
647049,1024.0
647050,1014.0
647051,1019.0
647052,900.0
647058,856.0
647059,969.0
647060,1129.0
647061,1587.0
647062,1913.0
647063,1744.0
647064,1652.0
647065,1416.0
647066,1066.0
647067,1014.0
647068,1020.0
647069,1016.0
647070,975.0
647071,1004.0
647072,1016.0
647073,1035.0
647074,1070.0
647075,1074.0
647076,1082.0
647077,1218.0
647078,2066.0
647079,2661.0
647080,2580.0
647081,2394.0
647082,2761.0
647083,2057.0
647084,218.0
647085,853.0
647086,1002.0
647087,332.0
647088,808.0
647089,1124.0
647090,1073.0
647091,1060.0
647092,1038.0
647093,1020.0
647094,996.0
647095,952.0
647096,985.0
647097,1023.0
647098,1017.0
647099,1025.0
647100,1046.0
647101,1026.0
647102,1002.0
647103,1061.0
647172,885.0
647173,1065.0
647174,1029.0
647175,986.0
647176,1004.0
647177,986.0
647178,982.0
647179,1019.0
647180,1023.0
647183,956.0
647184,990.0
647185,1296.0
647186,1751.0
647187,1364.0
647188,895.0
647189,400.0
647190,373.0
647191,314.0
647192,134.0
647193,109.0
647194,63.0
647195,52.0
647196,50.0
647197,48.0
647198,56.0
647199,233.0
647200,993.0
647201,1086.0
647202,1004.0
647203,1035.0
647204,1079.0
647205,1505.0
647206,2071.0
647207,1865.0
647208,1986.0
647209,1838.0
647210,1261.0
647211,1092.0
647212,963.0
647213,1704.0
647214,3279.0
647215,2288.0
647216,1893.0
647217,1418.0
647218,1176.0
647219,1054.0
647220,1040.0
647221,1044.0
647222,999.0
647223,1004.0
647224,1013.0
647225,1048.0
647226,1140.0
647227,1410.0
647228,1233.0
647229,1061.0
647230,988.0
647231,1030.0
647232,971.0
647300,808.0
647301,1057.0
647302,1024.0
647303,988.0
647304,984.0
647305,991.0
647306,1008.0
647307,1036.0
647308,1029.0
647309,1019.0
647310,1015.0
647311,1011.0
647312,1065.0
647313,1918.0
647314,2027.0
647315,1788.0
647316,1600.0
647317,1450.0
647318,1291.0
647319,1131.0
647320,1061.0
647321,1023.0
647322,582.0
647323,206.0
647324,61.0
647325,41.0
647326,182.0
647327,684.0
647328,1557.0
647329,1430.0
647330,950.0
647331,964.0
647332,1462.0
647333,2504.0
647334,2711.0
647335,2653.0
647336,2713.0
647337,2696.0
647338,2297.0
647339,1259.0
647340,1213.0
647341,1317.0
647342,2858.0
647343,2304.0
647344,1407.0
647345,1450.0
647346,1413.0
647347,1110.0
647348,1078.0
647349,1076.0
647350,1074.0
647351,1081.0
647352,1099.0
647353,1165.0
647354,1915.0
647355,2571.0
647356,1958.0
647357,1092.0
647358,954.0
647359,981.0
647360,1034.0
647429,1018.0
647430,1058.0
647431,1053.0
647432,1033.0
647433,1041.0
647434,1054.0
647435,1055.0
647436,1059.0
647437,1043.0
647438,1012.0
647439,1003.0
647440,984.0
647441,1382.0
647442,1718.0
647443,944.0
647444,941.0
647445,1215.0
647446,1365.0
647447,1278.0
647448,1097.0
647449,1077.0
647450,1063.0
647451,1056.0
647452,1045.0
647453,1051.0
647454,1056.0
647455,1067.0
647456,1317.0
647457,1523.0
647458,972.0
647459,917.0
647460,1057.0
647461,1641.0
647462,1972.0
647463,1957.0
647464,2022.0
647465,1800.0
647466,1109.0
647467,1216.0
647468,1266.0
647469,1835.0
647470,2891.0
647471,2536.0
647472,1999.0
647473,1522.0
647474,1252.0
647475,1073.0
647476,1028.0
647477,1015.0
647478,1001.0
647479,1117.0
647480,1561.0
647481,2261.0
647482,2658.0
647483,2724.0
647484,2171.0
647485,1105.0
647486,951.0
647487,985.0
647488,1039.0
647558,1031.0
647559,1078.0
647560,1072.0
