,data
532630,25.384
532631,25.488
532632,25.62
532633,25.555
532634,25.283
532635,24.766
532636,24.518
532637,24.166
532638,23.973
532639,23.378
532647,17.749
532648,17.601
532649,17.363
532650,17.156
532651,16.779
532652,17.0
532653,17.072
532654,17.104
532655,16.918
532656,16.942
532657,16.973
532658,16.82
532659,16.854
532660,16.772
532661,16.73
532662,16.626
532663,16.337
532664,16.412
532665,16.382
532736,3.222
532737,3.699
532738,4.278
532739,4.965
532740,6.235
532741,7.985
532742,10.065
532743,12.998
532744,16.232
532745,19.324
532746,21.829
532748,24.2
532749,24.366
532750,24.467
532751,24.331
532752,24.128
532753,24.133
532754,24.004
532755,24.157
532756,24.096
532757,24.271
532758,24.371
532759,24.698
532760,24.909
532761,24.924
532762,24.789
532763,24.358
532764,24.346
532765,24.014
532766,23.594
532767,22.986
532775,18.583
532776,18.16
532777,17.746
532778,17.431
532779,17.334
532780,17.138
532781,17.209
532782,17.135
532783,17.123
532784,17.037
532785,16.864
532786,16.803
532787,16.678
532788,16.541
532789,16.484
532790,16.113
532791,15.902
532792,15.691
532793,15.388
532864,2.587
532865,2.965
532866,3.34
532867,4.377
532868,6.087
532869,8.406
532870,11.238
532871,14.08
532872,17.08
532878,22.42
532879,22.532
532880,22.608
532881,22.494
532882,22.468
532883,22.515
532886,22.648
532887,23.37
532889,23.64
532891,23.317
532892,23.341
532893,23.056
532903,18.631
532904,18.44
532905,18.027
532906,17.653
532907,17.391
532908,17.346
532909,17.281
532910,17.127
532911,17.0
532912,17.018
532913,17.033
532914,16.827
532915,16.44
532916,16.463
532917,16.148
532918,15.884
532919,15.753
532920,15.562
532992,2.098
532993,2.385
532994,2.945
532995,4.017
532996,5.954
532997,8.802
532998,11.857
533034,17.073
533035,17.091
533036,16.92
533037,16.677
533038,16.543
533039,16.589
533040,16.516
533041,16.354
533042,16.456
533043,16.303
533044,16.261
533045,16.107
533046,15.896
533164,15.157
533165,15.185
533166,14.916
533167,15.162
533168,15.054
533169,15.137
533172,15.357
548396,17.613
548397,18.047
548398,18.413
548399,19.018
548400,19.795
548401,20.89
548402,21.72
548403,22.367
548404,22.699
548405,22.78
548483,6.182
548484,6.313
548485,6.471
548495,20.452
548496,21.256
548497,21.813
548498,22.88
548499,23.865
548500,24.971
548501,25.88
548502,26.492
548503,26.87
548504,26.828
548505,26.865
548506,26.534
548508,26.454
548509,26.011
548510,25.777
548511,25.3
548512,23.953
548516,20.777
548520,18.616
548521,18.246
548522,18.01
548523,18.039
548524,17.893
548525,18.021
548526,18.257
548527,18.42
548528,19.116
548529,19.914
548530,20.999
548531,21.968
548532,22.947
548533,23.462
548534,23.768
548535,24.036
548536,24.213
548608,5.759
548609,6.365
548610,6.709
548611,7.169
548612,7.47
548613,7.737
548614,7.91
548615,8.501
548616,9.558
548621,19.836
548622,21.207
548623,21.961
548624,23.071
548625,24.004
548626,25.278
548627,25.978
548628,27.194
548629,28.356
548630,28.647
548631,29.088
548632,28.993
548633,28.585
548634,28.51
548635,28.078
548636,28.043
548637,27.519
548638,27.292
548639,26.52
548640,25.574
548641,24.789
548642,23.933
548643,22.782
548644,21.631
548645,20.727
548646,20.113
548647,19.357
548648,18.855
548649,18.348
548650,18.29
548651,18.027
548652,18.086
548653,18.171
548654,18.043
548655,18.212
548656,18.575
548657,19.031
548658,19.795
548659,20.816
548660,21.808
548661,23.166
548662,24.072
548663,24.935
548664,25.084
548665,24.474
548736,6.404
548737,6.969
548738,7.333
548739,7.896
548740,8.036
548741,8.275
548742,8.468
548743,8.985
548744,9.702
548745,11.279
548746,13.371
548747,16.283
548748,18.803
548749,20.893
548750,22.507
548751,23.577
548752,24.77
548753,26.056
548754,27.594
548755,28.321
548756,29.108
548757,30.011
548758,30.092
548759,30.139
548760,29.812
548761,29.759
548762,29.336
548763,28.922
548764,28.833
548765,27.772
548766,27.942
548767,27.205
548768,26.04
548769,25.362
548770,24.598
548771,23.728
548772,22.584
548773,21.397
548774,20.53
548775,19.796
548776,19.209
548777,18.603
548778,18.331
548779,18.077
548780,18.226
548781,18.245
548782,17.902
548783,18.115
548784,18.051
548785,18.237
548786,18.64
548787,19.466
548788,20.64
548789,21.836
548790,23.142
548791,24.205
548792,24.78
548793,24.705
548794,23.759
548864,6.752
548865,7.335
548866,7.662
548867,8.101
548868,8.43
548869,8.807
548870,9.124
548871,9.878
548872,10.993
548873,12.777
548874,15.352
548875,18.549
548876,21.614
548877,23.651
548878,25.456
548879,26.353
548880,27.391
548881,28.301
548882,29.495
548883,30.056
548884,30.509
548885,30.915
548886,30.887
548887,30.605
548888,30.472
548889,30.29
548890,29.716
548891,29.363
548892,29.354
548893,28.212
548894,27.83
548895,27.159
548896,26.44
548897,25.255
548898,24.399
548899,23.347
548900,22.588
548901,21.497
548902,20.775
548903,19.954
548904,19.281
548905,18.888
548906,18.52
548907,18.31
548908,18.2
548909,18.037
548910,17.943
548911,17.906
548912,17.966
548913,17.969
548914,18.011
548915,18.67
548916,19.339
548917,20.51
548918,21.516
548919,22.391
548920,22.862
548921,23.005
548922,22.585
548923,21.855
548992,5.629
548993,6.143
548994,6.651
548995,7.35
548996,8.146
548997,8.988
548998,10.521
548999,12.606
549000,15.241
549001,18.155
549002,21.052
549003,23.948
549004,26.274
549005,27.567
549006,28.685
549007,29.242
549008,29.661
549009,29.944
549010,30.187
549011,30.365
549012,30.768
549013,30.765
549014,30.753
549015,30.423
549016,30.436
549017,30.244
549018,29.688
549019,29.614
549020,29.263
549021,28.163
549022,28.161
549023,27.37
549024,26.856
549025,25.515
549026,24.941
549027,24.06
549028,23.273
549029,22.545
549030,21.491
549031,20.636
549032,19.91
549033,19.425
549034,19.001
549035,18.528
549036,18.413
549037,18.45
549038,18.145
549039,18.059
549040,17.931
549041,18.058
549042,17.991
549043,18.221
549044,18.477
549045,18.8
549046,19.33
549047,19.626
549048,19.646
549049,19.564
549050,19.545
549051,19.242
549120,3.733
549121,4.264
549122,4.805
549123,6.032
549124,7.352
549125,9.683
549126,12.476
549127,16.259
549128,20.708
549129,24.632
549130,27.308
549131,28.831
549132,29.854
549133,29.888
549134,29.854
549135,30.11
549136,30.11
549137,30.177
549138,29.921
549139,30.152
549140,29.892
549141,29.599
549142,29.594
549143,29.793
549144,29.542
549145,29.549
549146,29.478
549147,29.115
549148,28.857
549149,28.191
549150,27.738
549151,27.13
549152,26.681
549153,26.153
549154,25.416
549155,24.825
549156,24.182
549157,23.461
549158,22.423
549159,21.48
549160,20.884
549161,20.212
549162,19.606
549163,18.95
549164,18.832
549165,18.698
549166,18.384
549167,18.313
549168,18.228
549169,18.189
549170,18.044
549171,18.078
549172,18.097
549173,18.213
549174,18.186
549175,18.103
549176,17.737
549177,17.652
549178,17.6
549179,17.26
549248,2.735
549249,3.103
549250,3.908
549251,5.224
549252,7.297
549253,10.246
549254,13.746
549255,17.355
549256,21.319
549257,24.417
549258,26.561
549259,27.739
549260,28.148
549261,27.986
549262,27.951
549263,28.138
549264,28.402
549265,28.479
549266,28.4
549267,28.123
549268,28.316
549269,27.885
549270,27.744
549271,28.217
549272,28.072
549273,28.294
549274,28.206
549275,27.992
549276,27.811
549277,27.397
549278,26.854
549279,26.475
549280,25.737
549281,25.329
549282,24.986
549283,24.628
549284,24.107
549285,23.565
549286,23.081
549287,22.172
549288,21.347
549289,20.746
549290,19.984
549291,19.469
549292,19.101
549293,19.035
549294,18.465
549295,18.32
549296,18.416
549297,18.258
549298,18.112
549299,18.097
549300,18.029
549301,18.087
549302,17.852
549303,17.762
549304,17.594
549305,17.216
549306,16.977
549376,1.962
549377,2.355
549378,3.02
549379,4.477
549380,6.682
549381,9.958
549382,13.18
549383,16.298
549384,18.941
549385,21.22
549386,22.846
549387,24.073
549388,24.843
549389,24.317
549390,24.242
549391,24.76
549392,25.173
549393,25.78
549394,25.645
549395,25.776
549396,25.827
549397,25.591
549398,25.54
549399,25.456
549400,25.471
549401,25.617
549402,25.721
549403,25.616
549404,25.272
549405,25.265
549406,25.086
549407,24.386
549408,24.272
549409,23.866
549410,23.627
549412,22.883
549413,22.371
549414,22.042
549415,21.287
549416,20.675
549417,20.143
549418,19.657
549419,19.313
549420,18.95
549421,18.754
549422,18.451
549423,18.322
549424,18.121
549425,17.964
549426,18.013
549427,17.882
549428,17.906
549429,17.862
549430,17.605
549431,17.612
549432,17.51
549433,17.023
549506,1.824
549507,2.917
549508,4.964
549517,21.322
549518,21.376
549519,21.73
549520,21.948
549521,22.333
549522,22.869
549523,22.751
549524,23.059
549525,22.835
549526,22.845
549527,22.742
549528,22.449
549531,22.729
549532,22.831
549533,22.428
549534,22.249
549543,19.432
549544,19.05
549545,18.49
549546,18.259
549547,17.963
549548,17.923
549549,17.533
549550,17.307
549551,17.349
549552,17.241
549553,17.189
549554,17.191
549555,17.318
549556,17.208
549557,17.398
549558,17.334
549559,17.212
549560,16.758
549673,16.388
549674,16.101
549675,15.819
549676,15.987
549677,16.263
549678,16.399
549679,16.595
549680,16.512
549681,16.286
549682,16.181
549683,16.255
549684,16.14
549685,16.065
564623,19.922
564624,20.549
564625,21.385
564626,21.124
564627,21.888
564628,22.431
564629,22.971
564630,23.481
564631,23.846
564632,24.545
564633,25.034
564649,18.849
564650,18.898
564651,19.707
564652,20.403
564653,21.23
564654,22.223
564655,23.615
564656,24.469
564657,25.055
564658,25.005
564659,25.518
564660,25.539
564661,25.616
564662,25.465
564749,19.87
564750,21.069
564751,22.314
564752,23.028
564753,23.701
564754,24.23
564755,25.297
564756,26.049
564757,26.424
564758,27.118
564759,27.552
564760,27.622
564761,28.117
564762,27.931
564763,28.045
564764,27.787
564765,27.521
564766,27.598
564767,26.753
564768,26.192
564769,25.647
564770,24.971
564771,24.13
564772,23.67
564773,22.742
564774,21.764
564775,20.94
564776,20.266
564777,19.929
564778,20.096
564779,20.358
564780,20.656
564781,21.429
564782,22.208
564783,23.604
564784,24.802
564785,25.753
564786,26.506
564787,27.287
564788,27.37
564789,27.334
564790,27.281
564791,27.029
564792,26.84
564866,6.231
564867,6.512
564868,6.761
564869,7.025
564870,7.357
564871,8.185
564872,9.591
564873,11.362
564874,14.059
564875,17.25
564876,19.763
564877,21.606
564878,22.863
564879,23.573
564880,24.339
564881,24.957
564882,26.097
564883,27.359
564884,28.241
564885,29.164
564886,29.479
564887,29.779
564888,29.804
564889,29.758
564890,29.564
564891,29.435
564892,29.273
564893,29.072
564894,28.947
564895,28.039
564896,27.724
564897,26.819
564898,25.975
564899,24.757
564900,23.658
564901,22.474
564902,21.305
564903,20.462
564904,19.917
564905,19.721
564906,19.547
564907,19.434
564908,19.67
564909,19.982
564910,20.601
564911,21.292
564912,22.441
564913,23.595
564914,25.038
564915,26.23
564916,26.945
564917,27.638
564918,27.868
564919,28.192
564920,28.172
564921,27.58
564922,26.436
564992,5.924
564993,6.505
564994,7.049
564995,7.422
564996,7.702
564997,7.932
564998,8.471
564999,9.044
565000,10.21
565001,11.875
565002,14.603
565003,17.714
565004,20.332
565005,22.133
565006,23.398
565007,24.521
565008,25.042
565009,26.037
565010,27.269
565011,28.427
565012,29.602
565013,30.346
565014,31.118
565015,31.088
565016,31.027
565017,30.868
565018,30.512
565019,30.252
565020,30.183
565021,29.68
565022,29.519
565023,29.085
565024,28.261
565025,27.653
565026,26.419
565027,25.076
565028,23.748
565029,22.677
565030,21.555
565031,20.482
565032,19.816
565033,19.5
565034,19.172
565035,19.076
565036,18.945
565037,19.005
565038,19.079
565039,19.506
565040,20.105
565041,21.373
565042,22.447
565043,23.899
565044,25.085
565045,26.421
565046,27.565
565047,28.58
565048,29.269
565049,29.058
565050,27.652
565051,25.521
565120,6.369
565121,7.121
565122,7.577
565123,8.087
565124,8.327
565125,8.662
565126,8.737
565127,9.353
565128,10.323
565129,12.139
565130,14.691
565131,17.823
565132,20.643
565133,22.559
565134,24.075
565135,25.372
565136,26.589
565137,27.845
565138,29.188
565139,30.359
565140,31.113
565141,31.657
565142,31.855
565143,31.968
565144,31.715
565145,31.494
565146,31.187
565147,30.951
565148,30.667
565149,30.401
565150,29.916
565151,29.613
565152,28.814
565153,27.957
565154,27.043
565155,25.736
565156,24.303
565157,22.939
565158,21.803
565159,20.783
565160,20.096
565161,19.563
565162,19.087
565163,18.943
565164,18.674
565165,18.682
565166,18.543
565167,18.659
565168,19.13
565169,19.497
565170,20.28
565171,21.395
565172,22.79
565173,24.313
565174,25.867
565175,27.51
565176,28.425
565177,29.008
565178,28.316
565179,26.675
565180,24.052
565248,6.918
565249,7.585
565250,7.922
565251,8.404
565252,8.688
565253,9.101
565254,9.481
565255,10.363
565256,11.616
565257,13.864
565258,16.442
565259,19.816
565260,22.891
565261,25.018
565262,26.708
565263,27.69
565264,29.042
565265,30.051
565266,31.054
565267,31.719
565268,32.203
565269,32.187
565270,32.221
565271,32.348
565272,31.903
565273,31.882
565274,31.441
565275,31.403
565276,31.11
565277,30.832
565278,30.149
565279,29.902
565280,28.915
565281,28.268
565282,27.3
565283,26.065
565284,24.853
565285,23.499
565286,22.482
565287,21.263
565288,20.459
565289,19.625
565290,19.242
565291,18.687
565292,18.702
565293,18.508
565294,18.453
565295,18.526
565296,18.558
565297,18.822
565298,19.215
565299,20.019
565300,21.126
565301,22.74
565302,24.123
565303,25.355
565304,26.426
565305,26.987
565306,26.983
565307,26.031
565308,24.37
565376,6.325
565377,6.879
565378,7.245
565379,7.834
565380,8.665
565381,9.935
565382,11.297
565383,13.609
565384,16.432
565385,19.635
565386,22.496
565387,25.568
565388,27.796
565389,29.292
565390,30.203
565391,30.765
565392,31.45
565393,31.523
565394,32.154
565395,32.325
565396,32.347
565397,32.351
565398,32.423
565399,32.353
565400,32.066
565401,31.889
565402,31.595
565403,31.603
565404,30.965
565405,30.817
565406,30.449
565407,30.024
565408,29.23
565409,28.57
565410,27.935
565411,26.692
565412,25.565
565413,24.263
565414,22.961
565415,22.075
565416,21.153
565417,20.417
565418,19.702
565419,19.137
565420,18.83
565421,18.678
565422,18.471
565423,18.699
565424,18.551
565425,18.674
565426,18.812
565427,19.428
565428,20.17
565429,21.325
565430,22.19
565431,23.038
565432,23.531
565433,23.666
565434,23.901
565435,23.43
565436,22.303
565504,4.403
565505,4.904
565506,5.647
565507,6.769
565508,8.506
565509,10.878
565510,14.255
565511,18.371
565512,23.015
565513,26.936
565514,29.355
565515,31.054
565516,32.097
565517,32.209
565518,32.6
565519,32.723
565520,32.634
565521,32.544
565522,32.462
565523,32.256
565524,32.226
565525,31.918
565526,32.136
565527,32.003
565528,32.03
565529,31.932
565530,31.601
565531,31.591
565532,31.341
565533,30.958
565534,30.904
565535,30.42
565536,29.894
565537,29.534
565538,28.733
565539,27.301
565540,26.347
565541,25.387
565542,24.213
565543,23.251
565544,22.124
565545,21.165
565546,20.417
565547,19.868
565548,19.353
565549,19.125
565550,18.903
565551,18.731
565552,18.86
565553,18.697
565554,18.582
565555,18.964
565556,19.328
565557,19.761
565558,20.345
565559,20.917
565560,20.811
565561,20.995
565562,21.057
565563,20.789
565564,20.32
565632,2.836
565633,3.426
565634,4.355
565635,5.978
565636,8.441
565637,11.969
565638,15.933
565639,20.158
565640,24.187
565641,27.435
565642,29.5
565643,30.83
565644,31.44
565645,31.443
565646,31.471
565647,31.561
565648,31.693
565649,31.44
565650,31.606
565651,30.914
565652,31.019
565653,30.771
565654,30.909
565655,30.949
565656,31.114
565657,31.524
565658,31.172
565659,31.215
565660,30.746
565661,30.85
565662,30.49
565663,30.262
565664,29.96
565665,29.493
565666,28.89
565667,28.138
565668,27.137
565669,26.095
565670,25.014
565671,23.941
565672,22.897
565673,21.714
565674,20.874
565675,20.488
565676,19.643
565677,19.301
565678,19.159
565679,18.981
565680,18.786
565681,18.735
565682,18.794
565683,18.9
565684,19.006
565685,19.14
565686,19.257
565687,19.662
565688,19.475
565689,19.572
565690,19.227
565691,18.628
565760,1.799
565761,2.29
565762,3.221
565763,5.05
565764,7.96
565765,11.76
565766,15.634
565767,19.096
565768,22.292
565769,24.261
565770,25.869
565771,27.254
565772,27.899
565773,28.389
565774,28.623
565775,29.05
565776,29.197
565777,29.119
565778,29.391
565779,29.01
565780,29.22
565781,29.082
565782,29.257
565783,29.404
565784,29.558
565785,29.913
565786,29.711
565787,29.756
565788,29.777
565789,29.458
565790,29.472
565791,29.023
565792,28.88
565793,28.85
565794,28.35
565795,27.725
565796,26.788
565797,25.809
565798,24.734
565799,23.598
565800,22.557
565801,21.643
565802,20.86
565803,20.247
565804,19.763
565805,19.48
565806,19.107
565807,19.002
565808,18.884
565809,18.944
565810,18.858
565811,18.842
565812,18.973
565813,19.026
565814,19.22
565815,19.358
565816,19.204
565817,18.785
565818,18.54
565819,17.776
565888,0.807
565889,1.169
565890,1.946
565891,3.584
565892,5.981
565893,9.334
565894,12.826
565895,15.973
565896,18.691
565897,20.838
565898,22.371
565899,23.863
565900,24.609
565901,25.307
565902,26.054
565903,26.168
565904,26.178
565905,26.668
565906,26.741
565907,26.816
565908,27.035
565909,27.124
565910,27.258
565911,27.152
565912,27.543
565913,27.649
565914,27.922
565915,27.694
565916,27.864
565917,27.751
565918,27.284
565919,27.082
565920,27.032
565921,26.72
565922,26.55
565923,26.195
565924,25.336
565925,24.403
565926,23.257
565927,22.064
565928,21.247
565929,20.379
565930,19.902
565931,19.658
565932,19.351
565933,19.029
565934,18.878
565935,18.856
565936,18.915
565937,18.93
565938,18.74
565939,18.945
565940,18.839
565941,18.951
565942,19.056
565943,19.072
565944,18.821
565945,18.44
565946,18.039
566028,21.647
566029,22.229
566030,22.869
566031,23.614
566032,23.796
566033,24.632
566034,25.252
566035,25.242
566036,25.662
566037,25.628
566038,25.352
566039,25.51
566040,25.356
566041,25.322
566042,25.45
566043,25.587
566044,25.802
566045,25.619
566046,25.508
566047,24.105
566048,24.157
566049,23.901
566050,23.734
566051,23.21
566052,22.86
566053,21.996
566054,21.362
566055,20.547
566056,19.937
566057,19.46
566058,18.926
566059,18.866
566060,19.051
566061,19.483
566062,19.76
566063,19.953
566064,20.095
566065,19.964
566066,19.883
566067,19.681
566068,19.267
566069,18.902
566070,18.463
566071,18.05
566072,17.466
566161,21.193
566162,21.944
566163,22.345
566164,22.585
566185,18.458
566186,18.323
566187,18.586
566188,19.401
566189,20.219
566190,20.567
566191,20.824
566192,20.845
566193,20.65
566194,20.153
566195,19.584
566196,18.844
566197,17.968
566198,17.0
580877,18.528
580878,20.01
580879,21.353
580880,22.446
580881,23.806
580882,24.936
580883,26.248
580884,27.316
580885,28.212
580886,28.578
580887,28.342
580888,28.675
580889,28.917
580890,28.899
580904,23.452
580905,23.289
580906,23.292
580907,23.471
580908,24.067
580909,24.577
580910,24.945
580911,25.608
580912,26.201
580913,26.824
580914,26.92
580915,27.176
580916,26.857
580917,26.374
581003,16.248
581004,18.711
581005,20.744
581006,22.16
581007,23.131
581008,23.804
581009,24.739
581010,25.798
581011,26.671
581012,27.388
581013,28.388
581014,28.937
581015,29.524
581016,29.75
581017,29.995
581018,30.226
581019,30.025
581020,30.003
581021,29.96
581022,29.567
581023,29.144
581024,28.833
581025,28.342
581026,27.711
581027,27.125
581028,26.399
581029,25.734
581030,24.952
581031,23.817
581032,23.338
581033,23.167
581034,23.556
581035,24.118
581036,25.133
581037,26.333
581038,27.285
581039,28.182
581040,28.858
581041,29.548
581042,29.631
581043,29.751
581044,29.486
581045,29.134
581046,28.373
581047,27.711
581048,26.947
581123,5.684
581124,6.14
581125,6.365
581126,7.079
581127,7.935
581128,9.645
581129,12.046
581130,14.951
581131,17.922
581132,20.607
581133,22.287
581134,23.505
581135,24.186
581136,25.079
581137,25.891
581138,26.716
581139,27.526
581140,28.275
581141,29.235
581142,29.658
581143,30.131
581144,30.15
581145,30.517
581146,30.129
581147,30.069
581148,30.07
581149,30.091
581150,29.63
581151,29.368
581152,28.976
581153,28.446
581154,27.838
581155,26.971
581156,26.264
581157,25.089
581158,24.206
581159,23.265
581160,22.654
581161,22.396
581162,22.458
581163,22.914
581164,23.898
581165,25.009
581166,26.168
581167,27.563
581168,28.556
581169,29.409
581170,29.978
581171,30.635
581172,30.754
581173,31.009
581174,30.781
581175,30.391
581176,29.594
581177,28.714
581178,27.71
581248,5.47
581249,6.071
581250,6.422
581251,6.716
581252,7.2
581253,7.511
581254,8.087
581255,9.367
581256,10.836
581257,13.155
581258,15.933
581259,19.096
581260,21.734
581261,23.162
581262,24.24
581263,24.881
581264,25.305
581265,26.061
581266,27.279
581267,28.465
581268,29.237
581269,30.52
581270,30.788
581271,30.956
581272,31.144
581273,30.998
581274,30.585
581275,30.493
581276,30.182
581277,30.308
581278,30.262
581279,29.835
581280,29.345
581281,28.679
581282,27.692
581283,26.47
581284,25.525
581285,24.157
581286,22.737
581287,22.008
581288,21.118
581289,20.747
581290,20.651
581291,20.683
581292,21.213
581293,21.761
581294,22.847
581295,24.383
581296,25.942
581297,27.093
581298,28.12
581299,29.29
581300,30.11
581301,30.728
581302,31.081
581303,31.232
581304,31.172
581305,30.646
581306,29.193
581307,27.024
581376,5.997
581377,6.617
581378,7.225
581379,7.659
581380,7.999
581381,8.348
581382,8.788
581383,9.469
581384,11.078
581385,13.0
581386,15.856
581387,18.909
581388,21.305
581389,23.169
581390,24.247
581391,24.859
581392,25.763
581393,26.881
581394,28.007
581395,29.194
581396,30.364
581397,31.234
581398,31.514
581399,31.83
581400,31.695
581401,31.562
581402,31.33
581403,31.273
581404,30.886
581405,30.543
581406,30.405
581407,30.093
581408,29.341
581409,28.677
581410,27.592
581411,26.245
581412,25.048
581413,23.736
581414,22.178
581415,21.163
581416,20.326
581417,20.075
581418,19.649
581419,19.667
581420,19.642
581421,20.017
581422,20.32
581423,21.338
581424,22.453
581425,23.816
581426,25.515
581427,26.759
581428,27.959
581429,28.941
581430,30.345
581431,31.168
581432,32.125
581433,31.751
581434,30.74
581435,28.434
581436,25.444
581504,6.501
581505,7.177
581506,7.675
581507,8.061
581508,8.417
581509,8.772
581510,9.087
581511,9.773
581512,10.929
581513,12.939
581514,15.507
581515,18.826
581516,21.526
581517,23.131
581518,24.64
581519,25.895
581520,27.261
581521,28.343
581522,30.145
581523,30.661
581524,31.61
581525,32.062
581526,32.278
581527,32.275
581528,32.232
581529,32.021
581530,31.748
581531,31.311
581532,31.47
581533,31.042
581534,30.725
581535,29.964
581536,29.524
581537,28.738
581538,27.864
581539,26.418
581540,25.082
581541,23.836
581542,22.235
581543,21.212
581544,20.357
581545,19.966
581546,19.406
581547,19.194
581548,18.796
581549,18.983
581550,19.136
581551,19.7
581552,20.196
581553,21.368
581554,22.632
581555,23.82
581556,25.167
581557,26.649
581558,28.08
581559,29.74
581560,31.196
581561,32.034
581562,31.986
581563,30.659
581564,28.211
581632,7.0
581633,7.514
581634,8.101
581635,8.408
581636,8.952
581637,9.166
581638,9.723
581639,10.726
581640,12.391
581641,14.516
581642,17.3
581643,20.792
581644,23.742
581645,25.545
581646,27.024
581647,28.278
581648,29.353
581649,30.708
581650,31.72
581651,32.038
581652,32.536
581653,32.823
581654,32.639
581655,32.589
581656,32.201
581657,32.334
581658,32.039
581659,31.719
581660,31.707
581661,31.218
581662,30.813
581663,30.332
581664,29.828
581665,29.196
581666,28.141
581667,26.683
581668,25.735
581669,24.401
581670,22.986
581671,21.465
581672,20.862
581673,20.102
581674,19.536
581675,19.167
581676,18.841
581677,18.592
581678,18.707
581679,18.864
581680,19.223
581681,19.616
581682,20.279
581683,21.381
581684,22.57
581685,24.164
581686,25.916
581687,27.508
581688,29.133
581689,30.17
581690,30.834
581691,30.595
581692,28.938
581693,25.78
581760,6.746
581761,7.403
581762,7.845
581763,8.363
581764,9.163
581765,10.377
581766,12.165
581767,14.236
581768,17.347
581769,20.304
581770,23.407
581771,26.402
581772,28.575
581773,29.89
581774,30.551
581775,31.305
581776,31.693
581777,32.353
581778,32.611
581779,32.91
581780,32.948
581781,32.886
581782,33.11
581783,32.743
581784,32.746
581785,32.518
581786,32.353
581787,31.756
581788,31.578
581789,31.421
581790,31.323
581791,30.744
581792,30.342
581793,29.626
581794,28.733
581795,27.769
581796,26.315
581797,24.994
581798,23.836
581799,22.53
581800,21.547
581801,20.916
581802,20.058
581803,19.483
581804,19.262
581805,19.014
581806,18.863
581807,18.995
581808,18.925
581809,18.986
581810,19.441
581811,20.316
581812,21.333
581813,22.656
581814,24.113
581815,25.397
581816,26.576
581817,27.334
581818,28.153
581819,28.253
581820,27.336
