,data
548620,2204.0
548621,2207.0
548622,1793.0
548623,1101.0
548624,983.0
548625,995.0
548632,1011.0
548633,1037.0
548634,1012.0
548635,1001.0
548636,943.0
548637,971.0
548638,1024.0
548639,971.0
548640,974.0
548641,1030.0
548642,924.0
548643,980.0
548644,1031.0
548645,1018.0
548646,1018.0
548647,997.0
548648,997.0
548653,1010.0
548742,996.0
548743,945.0
548744,936.0
548745,1093.0
548746,1531.0
548747,867.0
548748,891.0
548749,1977.0
548750,2124.0
548751,1585.0
548752,1018.0
548753,1001.0
548754,1031.0
548755,925.0
548757,884.0
548758,1037.0
548759,1035.0
548760,1122.0
548761,1110.0
548762,1009.0
548763,990.0
548764,970.0
548765,992.0
548766,756.0
548767,128.0
548768,459.0
548769,1016.0
548770,969.0
548771,960.0
548772,971.0
548773,985.0
548774,986.0
548775,997.0
548776,997.0
548781,1025.0
548782,955.0
548870,1014.0
548871,936.0
548872,932.0
548873,1039.0
548874,1546.0
548875,1296.0
548876,414.0
548877,753.0
548878,1919.0
548879,1962.0
548880,1111.0
548881,1005.0
548882,1023.0
548883,1038.0
548884,1126.0
548885,1553.0
548886,1762.0
548887,1385.0
548888,916.0
548889,837.0
548890,940.0
548891,1007.0
548892,1017.0
548893,901.0
548894,954.0
548895,937.0
548896,907.0
548897,1028.0
548898,999.0
548899,955.0
548900,973.0
548901,986.0
548902,1000.0
548903,997.0
548904,997.0
548909,962.0
548910,982.0
548999,981.0
549000,1015.0
549001,1049.0
549002,1537.0
549003,2126.0
549004,1789.0
549005,1923.0
549006,2174.0
549007,1681.0
549008,1073.0
549009,992.0
549010,1141.0
549011,2013.0
549012,1639.0
549013,622.0
549014,961.0
549015,1085.0
549016,1060.0
549017,1050.0
549018,1030.0
549019,1038.0
549020,1043.0
549021,1041.0
549022,1042.0
549023,1033.0
549024,1037.0
549025,1191.0
549026,993.0
549027,995.0
549028,985.0
549029,985.0
549030,976.0
549031,997.0
549032,997.0
549037,882.0
549038,940.0
549039,415.0
549127,976.0
549128,964.0
549129,1025.0
549130,1437.0
549131,2162.0
549132,2228.0
549134,2143.0
549135,1655.0
549136,1083.0
549137,1017.0
549138,1515.0
549139,2168.0
549140,1240.0
549141,1101.0
549142,1099.0
549143,1087.0
549144,1062.0
549145,1044.0
549146,896.0
549147,535.0
549148,450.0
549149,674.0
549150,767.0
549151,942.0
549152,1066.0
549153,1123.0
549154,990.0
549155,992.0
549156,982.0
549157,978.0
549158,980.0
549159,997.0
549160,997.0
549165,842.0
549166,972.0
549167,903.0
549255,999.0
549256,1001.0
549257,987.0
549258,1209.0
549259,1916.0
549260,2114.0
549263,2009.0
549264,1199.0
549265,1036.0
549266,1007.0
549267,1297.0
549268,1777.0
549269,1423.0
549270,912.0
549271,576.0
549272,369.0
549273,302.0
549274,538.0
549275,864.0
549276,952.0
549277,828.0
549278,275.0
549279,59.0
549280,548.0
549281,994.0
549282,984.0
549283,937.0
549284,927.0
549285,955.0
549286,976.0
549287,997.0
549288,997.0
549293,934.0
549294,990.0
549383,995.0
549384,983.0
549385,984.0
549386,1151.0
549387,1763.0
549388,1231.0
549391,1537.0
549392,1323.0
549393,1004.0
549394,1003.0
549395,1027.0
549396,1035.0
549397,1082.0
549398,1278.0
549399,1569.0
549400,1638.0
549401,1711.0
549402,1694.0
549403,1519.0
549404,993.0
549405,938.0
549406,963.0
549407,472.0
549408,48.0
549409,617.0
549410,1029.0
549411,1005.0
549412,973.0
549413,978.0
549414,968.0
549415,997.0
549416,997.0
549421,707.0
549511,1002.0
549512,981.0
549513,968.0
549514,1077.0
549515,1836.0
549516,1426.0
549519,1707.0
549520,1125.0
549521,969.0
549522,772.0
549529,1002.0
549530,1003.0
549531,994.0
549532,998.0
549533,988.0
549534,961.0
549535,967.0
549536,896.0
549537,711.0
549538,979.0
549539,895.0
549540,1007.0
549541,1004.0
549542,1004.0
549543,997.0
549544,997.0
549640,995.0
549641,954.0
549642,1019.0
549643,1694.0
549644,2317.0
549647,1153.0
549648,952.0
549649,827.0
549662,820.0
549663,976.0
549664,956.0
549665,973.0
549666,958.0
549769,966.0
549770,942.0
549771,1160.0
549772,1643.0
549773,1400.0
549774,1090.0
549775,1009.0
549776,964.0
549777,898.0
549899,928.0
549900,996.0
549901,1026.0
549902,1015.0
549903,972.0
549904,966.0
549905,877.0
550029,963.0
550030,959.0
550031,973.0
550032,968.0
564107,948.0
564108,962.0
564109,971.0
564110,962.0
564111,882.0
564233,1008.0
564234,1011.0
564235,960.0
564236,973.0
564237,971.0
564238,983.0
564239,995.0
564240,996.0
564241,1002.0
564242,1026.0
564358,997.0
564359,990.0
564360,928.0
564361,941.0
564362,1016.0
564363,982.0
564364,989.0
564365,1052.0
564366,1043.0
564367,1028.0
564368,1008.0
564369,1007.0
564370,1031.0
564371,1003.0
564484,993.0
564485,1013.0
564486,978.0
564487,921.0
564488,944.0
564489,1040.0
564490,1576.0
564491,1948.0
564492,1705.0
564493,1295.0
564494,1067.0
564495,1047.0
564496,1042.0
564497,1022.0
564498,1008.0
564509,833.0
564510,814.0
564511,765.0
564512,645.0
564611,1014.0
564612,997.0
564613,957.0
564614,925.0
564615,970.0
564616,1038.0
564617,1824.0
564618,2360.0
564619,2329.0
564620,2293.0
564621,2168.0
564622,1240.0
564623,1052.0
564624,1045.0
564625,1026.0
564626,729.0
564635,847.0
564636,798.0
564637,568.0
564638,293.0
564639,239.0
564640,385.0
564641,588.0
564642,679.0
564643,746.0
564646,926.0
564647,997.0
564648,997.0
564737,998.0
564738,1026.0
564739,1005.0
564740,962.0
564741,941.0
564742,979.0
564743,1031.0
564744,1554.0
564745,2353.0
564746,2313.0
564747,2222.0
564748,2196.0
564749,2262.0
564750,1551.0
564751,1051.0
564752,1047.0
564753,1028.0
564754,600.0
564762,1027.0
564763,1035.0
564764,869.0
564765,716.0
564766,986.0
564767,1012.0
564768,962.0
564769,900.0
564770,997.0
564771,1029.0
564772,1034.0
564773,1041.0
564774,1024.0
564775,997.0
564776,997.0
564781,941.0
564865,1026.0
564866,1004.0
564867,973.0
564868,949.0
564869,943.0
564870,989.0
564871,1079.0
564872,1779.0
564873,2285.0
564874,2195.0
564875,1906.0
564876,1173.0
564877,1728.0
564878,2102.0
564879,1266.0
564880,1041.0
564881,1038.0
564882,825.0
564886,717.0
564887,998.0
564888,1031.0
564889,1027.0
564890,1002.0
564891,1000.0
564892,1014.0
564893,1011.0
564894,977.0
564895,962.0
564896,1003.0
564897,1036.0
564898,1038.0
564899,1009.0
564900,995.0
564901,1010.0
564902,995.0
564903,997.0
564904,786.0
564909,1045.0
564910,1044.0
564911,1020.0
564992,998.0
564993,1023.0
564994,988.0
564995,946.0
564996,943.0
564997,999.0
564998,1059.0
564999,1218.0
565000,1876.0
565001,722.0
565002,184.0
565003,1049.0
565004,713.0
565005,486.0
565006,1217.0
565007,1985.0
565008,1180.0
565009,1055.0
565010,1041.0
565011,880.0
565012,958.0
565013,1058.0
565014,1095.0
565015,1063.0
565016,1064.0
565017,1056.0
565018,1059.0
565019,1028.0
565020,1010.0
565021,968.0
565022,908.0
565023,933.0
565024,1007.0
565025,1014.0
565026,1006.0
565027,941.0
565028,981.0
565029,997.0
565030,1003.0
565031,997.0
565032,997.0
565037,1052.0
565038,1013.0
565039,1006.0
565040,966.0
565045,997.0
565046,934.0
565047,909.0
565120,991.0
565121,996.0
565122,968.0
565123,944.0
565124,975.0
565125,1045.0
565126,1197.0
565127,1611.0
565128,2054.0
565129,589.0
565130,105.0
565131,150.0
565132,950.0
565133,1434.0
565134,1220.0
565135,1630.0
565136,1931.0
565137,1119.0
565138,1066.0
565139,1042.0
565140,1060.0
565141,1123.0
565142,1404.0
565143,1839.0
565144,1599.0
565145,1389.0
565146,1383.0
565147,1292.0
565148,1034.0
565149,988.0
565150,998.0
565151,990.0
565152,1020.0
565153,1013.0
565154,1010.0
565155,993.0
565156,1010.0
565157,1025.0
565158,1036.0
565159,997.0
565160,997.0
565165,996.0
565166,952.0
565167,950.0
565168,987.0
565171,1002.0
565172,1001.0
565173,1010.0
565174,992.0
565175,923.0
565248,995.0
565249,980.0
565250,951.0
565251,996.0
565252,1104.0
565253,1267.0
565254,1588.0
565255,2057.0
565256,2008.0
565257,557.0
565258,93.0
565259,60.0
565260,67.0
565262,160.0
565263,1535.0
565264,2175.0
565265,1675.0
565266,1285.0
565267,1455.0
565268,1908.0
565269,1710.0
565270,912.0
565271,324.0
565272,243.0
565273,191.0
565274,416.0
565275,554.0
565276,572.0
565277,427.0
565278,616.0
565279,725.0
565280,1004.0
565281,1021.0
565282,998.0
565283,1025.0
565284,1031.0
565285,1048.0
565286,1027.0
565287,997.0
565288,967.0
565290,997.0
565293,926.0
565294,911.0
565295,945.0
565296,990.0
565298,899.0
565299,983.0
565300,980.0
565301,987.0
565302,1002.0
565303,955.0
565304,528.0
565376,1006.0
565377,977.0
565378,962.0
565379,1059.0
565380,1281.0
565381,1638.0
565382,2050.0
565383,2349.0
565384,2357.0
565385,1216.0
565386,143.0
565387,67.0
565388,65.0
565391,1822.0
565392,2256.0
565393,2231.0
565394,2095.0
565395,1543.0
565396,537.0
565397,854.0
565398,1082.0
565399,1072.0
565400,1055.0
565401,1056.0
565402,1033.0
565403,1033.0
565404,1009.0
565405,911.0
565406,1003.0
565407,1026.0
565408,1200.0
565409,1660.0
565410,1178.0
565411,1023.0
565412,989.0
565413,986.0
565414,1030.0
565415,997.0
565416,997.0
565418,997.0
565419,997.0
565421,911.0
565422,898.0
565423,924.0
565424,994.0
565425,957.0
565426,906.0
565427,999.0
565428,964.0
565429,966.0
565430,1006.0
565431,1004.0
565432,952.0
565504,985.0
565505,985.0
565506,963.0
565507,1054.0
565508,1325.0
565509,1812.0
565510,2216.0
565511,2466.0
565512,2439.0
565513,2123.0
565514,968.0
565515,224.0
565516,667.0
565519,2163.0
565520,2259.0
565521,1998.0
565522,1739.0
565523,1885.0
565524,1263.0
565525,1088.0
565526,1088.0
565527,1090.0
565528,1066.0
565529,1058.0
565530,807.0
565531,212.0
565532,62.0
565533,26.0
565534,226.0
565535,928.0
565536,1240.0
565537,1476.0
565538,1090.0
565539,969.0
565540,950.0
565541,971.0
565542,1035.0
565543,1132.0
565544,997.0
565545,3956.0
565546,997.0
565547,997.0
565549,866.0
565550,925.0
565551,923.0
565552,960.0
565555,1021.0
565556,1006.0
565557,1010.0
565558,984.0
565559,908.0
565632,1017.0
565633,1013.0
565634,972.0
565635,974.0
565636,1159.0
565637,1468.0
565638,1860.0
565639,2197.0
565640,2459.0
565641,1744.0
565642,510.0
565643,283.0
565644,145.0
565647,533.0
565648,2105.0
565649,2352.0
565650,2456.0
565651,2277.0
565652,1745.0
565653,1317.0
565654,951.0
565655,447.0
565656,215.0
565657,142.0
565658,563.0
565659,1007.0
565660,995.0
565661,829.0
565662,632.0
565663,329.0
565664,844.0
565665,1036.0
565666,1010.0
565667,1022.0
565668,1009.0
565669,1017.0
565670,1022.0
565671,997.0
565672,997.0
565673,997.0
565674,997.0
565675,997.0
565677,838.0
565678,934.0
565679,977.0
565680,966.0
565686,786.0
565761,1003.0
565762,983.0
565763,932.0
565764,962.0
565765,1045.0
565766,1200.0
565767,1484.0
565768,2050.0
565769,1682.0
565770,248.0
565771,77.0
565772,60.0
565775,76.0
565776,1047.0
565777,1761.0
565778,1095.0
565779,1113.0
565780,1110.0
565781,1110.0
565782,1528.0
565783,2067.0
565784,1788.0
565785,1420.0
565786,1256.0
565787,1191.0
565788,1147.0
565789,987.0
565790,920.0
565791,923.0
565792,1014.0
565793,1036.0
565794,1015.0
565795,1005.0
565796,986.0
565797,987.0
565798,1009.0
565799,997.0
565800,997.0
565801,997.0
565802,997.0
565803,997.0
565805,948.0
565806,1017.0
565807,998.0
565808,752.0
565889,973.0
565890,997.0
565891,967.0
565892,974.0
565893,1012.0
565894,1052.0
565895,1043.0
565896,1281.0
565897,2043.0
565898,1588.0
565899,174.0
565900,61.0
565903,89.0
565904,763.0
565905,1127.0
565906,1034.0
565907,1030.0
565908,819.0
565909,826.0
565910,1009.0
565911,1035.0
565912,1026.0
565913,1055.0
565914,1101.0
565915,1071.0
565916,1038.0
565917,1007.0
565918,965.0
565919,960.0
565920,987.0
565921,1016.0
565922,1011.0
565923,1034.0
565924,955.0
565925,978.0
565926,1012.0
565927,997.0
565928,997.0
565930,997.0
565931,997.0
565933,948.0
565934,956.0
565935,965.0
566018,951.0
566019,985.0
566020,972.0
566021,970.0
566022,988.0
566023,1030.0
566024,1018.0
566025,1434.0
566026,2143.0
566027,1771.0
566028,1492.0
566031,1226.0
566032,1435.0
566033,1034.0
566034,1011.0
566035,462.0
566041,982.0
566042,1010.0
566043,1010.0
566044,1016.0
566045,947.0
566046,932.0
566047,1000.0
566048,973.0
566049,985.0
566050,1020.0
566051,1043.0
566052,1014.0
566053,982.0
566054,986.0
566055,997.0
566056,997.0
566058,997.0
566059,997.0
566147,1004.0
566148,994.0
566149,970.0
566150,997.0
566151,961.0
566152,947.0
566153,1134.0
566154,2091.0
566155,2097.0
566156,1614.0
566158,2105.0
566159,1634.0
566160,1060.0
566161,1012.0
566162,956.0
566174,36.0
566175,67.0
566176,250.0
566177,405.0
566178,250.0
566179,800.0
566180,1009.0
566181,997.0
566182,983.0
566183,997.0
566184,997.0
566186,997.0
566278,1011.0
566279,975.0
566280,927.0
566281,938.0
566282,1418.0
566283,2338.0
566284,2230.0
566285,2240.0
566286,1701.0
566287,1087.0
566288,1023.0
566289,993.0
566290,937.0
566408,991.0
566409,919.0
566410,915.0
566411,1124.0
566412,1390.0
566413,1253.0
566414,1066.0
566415,1026.0
566416,983.0
566417,960.0
566418,942.0
566540,977.0
566541,994.0
566542,993.0
566543,964.0
566544,964.0
566545,979.0
566670,1016.0
566671,1010.0
566672,975.0
580363,958.0
580364,955.0
580365,957.0
580366,939.0
580367,942.0
580368,992.0
580369,1017.0
580370,1030.0
580371,1031.0
580372,1016.0
580381,882.0
580488,988.0
580489,986.0
580490,989.0
580491,959.0
580492,1014.0
580493,1023.0
580494,1005.0
580495,1034.0
580496,1024.0
580497,1029.0
580498,1044.0
580499,1051.0
580500,1045.0
580501,972.0
580502,980.0
580503,958.0
580507,983.0
580508,1003.0
580509,1014.0
580510,1011.0
580511,1012.0
580512,981.0
580513,992.0
580514,856.0
580613,990.0
580614,978.0
580615,924.0
580616,918.0
580617,991.0
580618,1038.0
580619,1053.0
580620,1262.0
580621,1392.0
580622,1113.0
580623,1026.0
580624,960.0
580625,1018.0
580626,1005.0
580627,1002.0
580628,1031.0
580629,1021.0
580630,1034.0
580631,1039.0
580632,998.0
580633,902.0
580634,1006.0
580635,988.0
580636,963.0
580637,977.0
580638,982.0
580639,1001.0
580640,1016.0
580641,1018.0
580642,1032.0
580643,1017.0
580738,976.0
580739,972.0
580740,992.0
580741,952.0
580742,919.0
580743,975.0
580744,1013.0
580745,1337.0
580746,2144.0
580747,2406.0
580748,2376.0
580749,2334.0
580750,1650.0
580751,1021.0
580752,970.0
580753,1006.0
580754,1026.0
580755,1030.0
580756,1048.0
580757,1027.0
580758,1035.0
580759,1037.0
580760,1032.0
580761,1023.0
580762,1004.0
580763,981.0
580764,961.0
580765,966.0
580766,958.0
580767,958.0
580768,924.0
580769,946.0
580770,956.0
580771,992.0
580772,880.0
580773,483.0
580864,979.0
580865,948.0
580866,893.0
580867,885.0
580868,963.0
580869,1013.0
580870,1026.0
580871,1227.0
580872,2050.0
580873,2361.0
580874,2236.0
580875,2254.0
580876,2272.0
580877,2221.0
580878,1819.0
580879,1050.0
580880,980.0
580881,952.0
580882,998.0
580883,1045.0
580884,1040.0
580885,1011.0
580886,1040.0
580887,1038.0
580888,1043.0
580889,1012.0
580890,1019.0
580891,1004.0
580892,996.0
580893,968.0
580894,939.0
580895,940.0
580896,919.0
580897,917.0
580898,982.0
580899,1012.0
580900,1034.0
580901,1026.0
580902,1028.0
580903,997.0
580904,997.0
580992,987.0
580993,948.0
580994,1052.0
580995,1300.0
580996,1518.0
580997,1609.0
580998,1769.0
580999,2247.0
581000,2386.0
581001,2190.0
581002,1917.0
581003,1951.0
581004,2087.0
581005,2248.0
581006,1358.0
581007,1012.0
581008,997.0
581009,977.0
581010,982.0
581011,1034.0
581012,950.0
581013,980.0
581014,1050.0
581015,1057.0
581016,1050.0
581017,1046.0
581018,1043.0
581019,1016.0
581020,934.0
581021,911.0
581022,909.0
581023,937.0
581024,988.0
581025,1017.0
581026,992.0
581027,982.0
581028,989.0
581029,998.0
581030,1014.0
581031,997.0
581032,997.0
581036,997.0
581037,1073.0
581040,878.0
581120,972.0
581121,1087.0
581122,1689.0
581123,2241.0
581124,2396.0
581125,2386.0
581126,2444.0
581127,2373.0
581128,2010.0
581129,556.0
581130,276.0
581131,1181.0
581132,498.0
581133,1013.0
581134,1621.0
581135,1039.0
581136,1026.0
581137,999.0
581138,994.0
581139,1033.0
581140,767.0
581141,909.0
581142,1050.0
581143,1064.0
581144,1088.0
581145,1083.0
581146,1044.0
581147,957.0
581148,921.0
581149,918.0
581150,935.0
581151,983.0
581152,1019.0
581153,1023.0
581154,1020.0
581155,1007.0
581156,997.0
581157,1013.0
581158,1055.0
581159,997.0
581160,803.0
581164,997.0
581165,1062.0
581166,1033.0
581167,1023.0
581168,1035.0
581169,877.0
581173,993.0
581174,996.0
581175,980.0
581248,998.0
581249,1435.0
581250,2202.0
581251,2454.0
581252,2412.0
581253,2357.0
581254,2349.0
581255,2233.0
581256,2014.0
581257,1658.0
581258,1684.0
581259,825.0
581260,81.0
581261,136.0
581262,1118.0
581263,1732.0
581264,1084.0
581265,1060.0
581266,1058.0
581267,1016.0
581268,695.0
581269,864.0
581270,1105.0
581271,1104.0
581272,1092.0
581273,1095.0
581274,1075.0
581275,1047.0
581276,1012.0
581277,982.0
581278,1010.0
581279,1033.0
581280,1028.0
581281,1028.0
581282,1024.0
581283,1003.0
581284,1042.0
581285,1059.0
581286,1051.0
581287,997.0
581288,686.0
581292,997.0
581293,1083.0
581294,1026.0
581295,974.0
581296,978.0
581297,1008.0
581300,1013.0
581301,973.0
581302,977.0
581303,1008.0
581304,978.0
581376,1126.0
581377,1866.0
581378,2399.0
581379,2271.0
581380,2120.0
581381,2029.0
581382,2002.0
581383,780.0
581384,134.0
581385,95.0
581386,666.0
581387,596.0
581388,78.0
581389,77.0
581390,103.0
581391,1083.0
581392,1874.0
581393,1169.0
581394,1119.0
581395,1108.0
581396,1091.0
581397,1094.0
581398,1230.0
581399,1631.0
581400,2106.0
581401,2232.0
581402,1921.0
581403,1611.0
581404,1371.0
581405,1104.0
581406,1018.0
581407,1039.0
581408,1044.0
581409,1044.0
581410,1040.0
581411,1011.0
581412,1042.0
581413,1030.0
581414,1121.0
581415,1204.0
581416,1245.0
581421,1020.0
581422,981.0
581423,955.0
581424,946.0
581425,1010.0
581426,1030.0
581427,989.0
581428,972.0
581429,955.0
581430,934.0
581431,972.0
581432,986.0
581433,619.0
581504,1417.0
581505,2223.0
581506,2310.0
581507,2054.0
581508,1902.0
581509,1796.0
581510,1695.0
581511,343.0
581512,89.0
581513,64.0
581514,74.0
581515,357.0
581516,1200.0
581518,935.0
581519,1017.0
581520,2130.0
581521,1831.0
581522,1268.0
581523,1292.0
581524,1833.0
581525,2243.0
581526,1708.0
581527,1133.0
581528,1079.0
581529,1077.0
581530,1043.0
581531,1047.0
581532,1086.0
581533,1102.0
581534,1089.0
581535,1040.0
581536,993.0
581537,998.0
581538,1038.0
581539,1056.0
581540,1074.0
581541,1114.0
581542,1530.0
581543,1623.0
581544,1433.0
581545,829.0
581546,997.0
581549,1019.0
581550,996.0
581551,981.0
581552,933.0
581553,978.0
581554,1001.0
581555,929.0
581556,942.0
581557,943.0
581558,945.0
581559,946.0
581560,989.0
581561,827.0
581632,1938.0
581633,2403.0
581634,2236.0
581635,1727.0
581636,925.0
581637,498.0
581638,405.0
581639,143.0
581640,78.0
581641,57.0
581642,55.0
581643,49.0
581644,55.0
581647,527.0
581648,1967.0
581649,2158.0
581650,2198.0
581651,1892.0
581652,1700.0
581653,1167.0
581654,559.0
581655,514.0
581656,470.0
581657,203.0
581658,563.0
581659,722.0
581660,856.0
581661,859.0
581662,187.0
581663,371.0
581664,1055.0
581665,1101.0
581666,1072.0
581667,1082.0
581668,1316.0
581669,2126.0
581670,2630.0
581671,2509.0
581672,2374.0
581673,3956.0
581674,3956.0
581675,3956.0
581677,899.0
581678,981.0
581679,962.0
581680,941.0
581681,954.0
581682,837.0
581683,939.0
581684,947.0
581685,952.0
581686,943.0
581687,930.0
581688,963.0
581689,980.0
581760,2287.0
581761,2353.0
581762,2093.0
581763,1696.0
581764,988.0
581765,341.0
581766,149.0
581767,99.0
581768,87.0
581769,67.0
581770,60.0
581771,64.0
581772,41.0
581775,899.0
581776,248.0
581777,1253.0
581778,1763.0
581779,788.0
581780,496.0
581781,939.0
581782,1080.0
581783,1043.0
581784,1065.0
581785,1071.0
581786,1053.0
581787,1040.0
581788,1042.0
581789,1046.0
581790,1035.0
581791,1035.0
581792,1464.0
581793,1390.0
581794,1382.0
581795,1656.0
581796,1737.0
581797,1629.0
581798,1638.0
581799,1664.0
581800,1887.0
581801,3364.0
581805,991.0
581806,982.0
581807,975.0
581808,942.0
581809,951.0
581810,890.0
581811,957.0
581812,952.0
581813,955.0
581814,946.0
581815,948.0
581816,966.0
581817,981.0
581888,2326.0
581889,2395.0
581890,1941.0
581891,1710.0
581892,1311.0
581893,561.0
581894,261.0
581895,331.0
581896,963.0
581897,1136.0
581898,385.0
581899,66.0
581900,38.0
581903,97.0
581904,488.0
581905,1154.0
581906,1888.0
581907,1774.0
581908,1197.0
581909,1115.0
581910,1077.0
581911,1065.0
581912,1067.0
581913,1077.0
