,data
581445,6.0
581535,325.0
581549,4.0
581551,287.0
581552,563.0
581561,11.0
581563,37.0
581564,87.0
581565,91.0
581566,55.0
581567,12.0
581570,3.0
581660,791.0
581661,990.0
581662,1027.0
581663,1014.0
581664,991.0
581665,677.0
581677,169.0
581678,279.0
581679,283.0
581680,319.0
581691,29.0
581692,41.0
581693,46.0
581694,27.0
581702,1.0
581787,726.0
581788,984.0
581789,970.0
581790,1010.0
581791,1006.0
581792,984.0
581793,966.0
581794,718.0
581817,17.0
581818,28.0
581819,31.0
581820,54.0
581821,69.0
581822,56.0
581823,38.0
581915,810.0
581916,1004.0
581917,993.0
581918,891.0
581919,941.0
581920,972.0
581921,981.0
581939,10.0
581940,29.0
581948,22.0
581949,28.0
581950,28.0
581951,17.0
581954,10.0
582043,146.0
582044,463.0
582045,884.0
582046,967.0
582047,781.0
582048,354.0
582061,15.0
582062,68.0
582072,1.0
582078,1.0
582080,9.0
582081,4.0
582084,1.0
582086,2.0
582192,162.0
582194,12.0
582196,56.0
582200,8.0
582201,5.0
582202,4.0
582203,9.0
582204,5.0
582205,11.0
582206,1.0
582207,7.0
582208,4.0
582210,4.0
582213,1.0
582329,1.0
582332,4.0
582333,6.0
582334,4.0
582335,5.0
582336,4.0
582337,1.0
582338,15.0
582341,1.0
582444,10.0
582448,163.0
582449,20.0
582451,1.0
582456,8.0
582457,12.0
582458,9.0
582460,7.0
582462,2.0
582463,7.0
582464,5.0
582465,4.0
582466,7.0
582574,1.0
582575,29.0
582576,142.0
582577,79.0
582584,10.0
582588,5.0
582591,1.0
582593,5.0
582700,6.0
582702,11.0
582703,40.0
582704,25.0
582705,53.0
582706,30.0
582709,11.0
582712,13.0
582713,3.0
582714,1.0
582721,4.0
582828,3.0
582831,53.0
582832,43.0
582833,61.0
582834,39.0
582835,19.0
582840,5.0
582841,3.0
582842,5.0
582849,2.0
582850,3.0
582974,2.0
596657,31.0
596660,64.0
596670,2.0
596671,2.0
596780,10.0
596784,62.0
596785,77.0
596786,50.0
596787,22.0
596788,20.0
596790,30.0
596791,34.0
596792,5.0
596798,4.0
596908,6.0
596911,53.0
596912,174.0
596913,73.0
596914,36.0
596918,41.0
596919,31.0
596920,3.0
596921,1.0
596922,4.0
596925,1.0
597039,6.0
597040,254.0
597041,115.0
597042,45.0
597043,6.0
597046,17.0
597047,27.0
597048,3.0
597049,3.0
597053,5.0
597167,12.0
597168,109.0
597169,128.0
597170,45.0
597171,52.0
597172,54.0
597173,4.0
597174,19.0
597175,26.0
597177,4.0
597179,2.0
597180,1.0
597181,5.0
597182,5.0
597292,3.0
597294,50.0
597298,18.0
597299,98.0
597300,55.0
597301,10.0
597302,8.0
597303,36.0
597304,13.0
597305,6.0
597306,5.0
597307,6.0
597308,7.0
597309,10.0
597310,13.0
597311,6.0
597312,6.0
597314,6.0
597315,10.0
597317,4.0
597420,9.0
597421,31.0
597422,146.0
597427,59.0
597431,19.0
597432,9.0
597433,7.0
597434,29.0
597435,12.0
597436,27.0
597437,99.0
597438,40.0
597439,29.0
597440,25.0
597441,16.0
597442,13.0
597443,13.0
597548,2.0
597550,103.0
597551,117.0
597559,27.0
597560,19.0
597561,113.0
597562,291.0
597563,544.0
597564,427.0
597565,750.0
597566,620.0
597567,477.0
597568,476.0
597569,111.0
597570,21.0
597571,13.0
597572,25.0
597573,6.0
597677,53.0
597678,117.0
597679,120.0
597680,484.0
597681,1.0
597682,117.0
597683,87.0
597687,98.0
597688,133.0
597689,160.0
597690,646.0
597691,391.0
597692,714.0
597693,633.0
597694,668.0
597695,660.0
597696,254.0
597697,421.0
597698,87.0
597700,20.0
597701,13.0
597804,10.0
597805,343.0
597806,445.0
597807,522.0
597808,776.0
597809,147.0
597810,95.0
597811,31.0
597814,7.0
597815,174.0
597816,363.0
597817,840.0
597818,602.0
597819,851.0
597820,873.0
597821,893.0
597822,919.0
597823,836.0
597824,853.0
597825,485.0
597826,250.0
597827,28.0
597829,11.0
597917,868.0
597918,995.0
597919,944.0
597920,869.0
597921,571.0
597932,74.0
597933,325.0
597934,603.0
597935,1246.0
597936,1886.0
597937,685.0
597938,105.0
597939,122.0
597942,77.0
597943,391.0
597944,575.0
597945,865.0
597946,749.0
597947,849.0
597948,735.0
597949,705.0
597950,696.0
597951,647.0
597952,756.0
597953,342.0
597954,213.0
597955,10.0
597956,16.0
597957,6.0
598043,842.0
598044,993.0
598045,1022.0
598046,960.0
598047,822.0
598048,799.0
598049,793.0
598050,862.0
598060,61.0
598061,181.0
598062,745.0
598063,632.0
598064,236.0
598065,293.0
598066,91.0
598067,174.0
598071,264.0
598072,556.0
598073,180.0
598074,640.0
598075,544.0
598076,445.0
598077,345.0
598078,293.0
598079,396.0
598080,174.0
598081,523.0
598082,147.0
598083,11.0
598084,5.0
598170,942.0
598171,985.0
598172,982.0
598173,966.0
598174,903.0
598175,974.0
598176,1018.0
598177,1010.0
598178,979.0
598188,42.0
598189,183.0
598194,123.0
598195,64.0
598196,25.0
598199,117.0
598200,262.0
598201,771.0
598202,439.0
598203,737.0
598204,783.0
598205,733.0
598206,868.0
598207,675.0
598208,799.0
598209,350.0
598210,197.0
598211,8.0
598298,877.0
598299,998.0
598300,1000.0
598301,817.0
598302,513.0
598303,554.0
598304,693.0
598305,720.0
598306,647.0
598307,322.0
598317,127.0
598318,338.0
598319,123.0
598321,31.0
598322,19.0
598327,58.0
598328,398.0
598329,727.0
598330,705.0
598331,832.0
598332,864.0
598333,869.0
598334,884.0
598335,812.0
598336,847.0
598337,401.0
598338,176.0
598340,3.0
598341,2.0
598427,627.0
598428,843.0
598429,984.0
598430,1020.0
598431,999.0
598432,872.0
598448,46.0
598450,24.0
598451,31.0
598452,10.0
598456,30.0
598457,131.0
598458,341.0
598459,136.0
598460,539.0
598461,286.0
598462,410.0
598463,509.0
598464,102.0
598465,151.0
598466,12.0
598467,2.0
598468,3.0
598559,170.0
598572,2.0
598574,12.0
598576,145.0
598580,90.0
598584,6.0
598585,3.0
598586,38.0
598587,53.0
598588,119.0
598589,285.0
598590,201.0
598591,143.0
598592,53.0
598594,16.0
598595,6.0
598704,64.0
598712,18.0
598713,8.0
598714,9.0
598715,10.0
598716,16.0
598717,8.0
598719,11.0
598720,14.0
598721,12.0
598722,17.0
598828,11.0
598831,23.0
598832,88.0
598833,80.0
598835,5.0
598840,7.0
598841,9.0
598844,12.0
598845,1.0
598846,4.0
598847,8.0
598848,4.0
598849,8.0
598850,4.0
598854,5.0
598956,6.0
598958,14.0
598959,86.0
598960,104.0
598961,120.0
598962,25.0
598964,3.0
598968,15.0
598969,9.0
598970,4.0
598973,5.0
598975,1.0
598977,3.0
598978,9.0
599084,10.0
599086,8.0
599088,38.0
599089,71.0
599090,52.0
599091,13.0
599092,16.0
599093,37.0
599096,15.0
599097,7.0
599105,1.0
599106,1.0
599108,1.0
599212,4.0
599216,33.0
599217,87.0
599218,36.0
599221,106.0
599225,3.0
599232,1.0
599233,6.0
599234,1.0
599340,4.0
599342,6.0
599343,15.0
599344,69.0
599345,113.0
599346,65.0
599347,38.0
599348,17.0
599349,92.0
599352,2.0
599353,3.0
599354,1.0
599356,5.0
599359,5.0
599360,4.0
599361,5.0
599362,1.0
599473,101.0
599482,2.0
599484,3.0
599485,1.0
599486,2.0
612913,17.0
612914,25.0
612916,138.0
612917,53.0
612925,2.0
613036,2.0
613039,67.0
613040,41.0
613041,50.0
613042,106.0
613043,13.0
613044,99.0
613045,32.0
613046,39.0
613047,18.0
613054,1.0
613164,10.0
613167,63.0
613168,39.0
613169,65.0
613170,134.0
613171,9.0
613172,79.0
613173,33.0
613174,31.0
613175,22.0
613292,1.0
613295,13.0
613296,5.0
613297,53.0
613298,44.0
613299,44.0
613300,18.0
613302,26.0
613303,30.0
613304,10.0
613308,5.0
613309,8.0
613420,8.0
613424,4.0
613425,44.0
613426,23.0
613428,5.0
613429,17.0
613430,40.0
613431,38.0
613432,10.0
613433,5.0
613436,5.0
613437,16.0
613438,7.0
613548,5.0
613551,19.0
613552,90.0
613553,35.0
613554,57.0
613555,70.0
613556,49.0
613559,27.0
613560,3.0
613561,9.0
613562,5.0
613563,13.0
613564,10.0
613565,19.0
613566,4.0
613567,3.0
613568,3.0
613569,7.0
613570,3.0
613679,44.0
613680,294.0
613681,138.0
613682,37.0
613683,86.0
613684,51.0
613685,15.0
613686,48.0
613687,40.0
613688,24.0
613689,25.0
613690,10.0
613691,55.0
613692,191.0
613693,37.0
613694,264.0
613695,152.0
613696,35.0
613697,59.0
613698,12.0
613804,6.0
613806,18.0
613807,141.0
613808,154.0
613809,62.0
613810,6.0
613811,103.0
613813,2.0
613814,48.0
613815,69.0
613816,272.0
613817,518.0
613818,473.0
613819,828.0
613820,883.0
613821,932.0
613822,934.0
613823,906.0
613824,813.0
613825,430.0
613826,349.0
613827,54.0
613829,3.0
613932,74.0
613933,172.0
613934,800.0
613935,483.0
613937,147.0
613938,410.0
613939,403.0
613940,330.0
613941,209.0
613942,540.0
613943,555.0
613944,411.0
613945,901.0
613946,981.0
613947,999.0
613948,1007.0
613949,1004.0
613950,996.0
613951,1019.0
613952,1001.0
613953,862.0
613954,872.0
613955,304.0
613956,28.0
613957,16.0
614059,317.0
614060,587.0
614061,506.0
614062,1067.0
614063,1113.0
614064,106.0
614065,506.0
614066,764.0
614067,783.0
614069,319.0
614070,369.0
614071,542.0
614072,970.0
614073,1006.0
614074,988.0
614075,1015.0
614076,996.0
614077,995.0
614078,993.0
614079,976.0
614080,1031.0
614081,1030.0
614082,698.0
614083,602.0
614084,143.0
614085,10.0
614086,7.0
614184,384.0
614185,203.0
614186,501.0
614187,691.0
614188,449.0
614189,1512.0
614190,1787.0
614191,1673.0
614192,2721.0
614193,1596.0
614194,758.0
614195,715.0
614196,481.0
614197,239.0
614198,522.0
614199,910.0
614200,1002.0
614201,991.0
614202,972.0
614203,963.0
614204,969.0
614205,950.0
614206,967.0
614207,988.0
614208,1001.0
614209,1013.0
614210,947.0
614211,516.0
614212,181.0
614213,19.0
614214,5.0
614299,441.0
614300,443.0
614301,638.0
614302,949.0
614303,1011.0
614304,965.0
614311,609.0
614312,570.0
614313,774.0
614314,917.0
614315,922.0
614316,896.0
614317,1356.0
614318,1434.0
614319,2178.0
614320,3132.0
614321,1065.0
614322,766.0
614323,735.0
614324,416.0
614325,211.0
614326,577.0
614327,914.0
614328,967.0
614329,949.0
614330,951.0
614331,941.0
614332,957.0
614333,958.0
614334,959.0
614335,966.0
614336,967.0
614337,991.0
614338,918.0
614339,411.0
614340,135.0
614341,11.0
614342,2.0
614425,748.0
614426,982.0
614427,1012.0
614428,999.0
614429,971.0
614430,938.0
614431,509.0
614432,340.0
614433,639.0
614434,947.0
614435,950.0
614436,867.0
614437,797.0
614438,608.0
614439,802.0
614440,444.0
614441,672.0
614442,918.0
614443,922.0
614444,931.0
614445,1011.0
614446,1261.0
614447,851.0
614448,129.0
614449,419.0
614450,766.0
614451,945.0
614452,635.0
614453,226.0
614454,589.0
614455,950.0
614456,992.0
614457,973.0
614458,960.0
614459,965.0
614460,959.0
614461,964.0
614462,964.0
614463,929.0
614464,961.0
614465,1020.0
614466,830.0
614467,732.0
614468,191.0
614469,6.0
614472,3.0
614553,912.0
614554,975.0
614555,996.0
614556,997.0
614557,948.0
614558,831.0
614559,953.0
614560,989.0
614561,1027.0
614562,1030.0
614563,1030.0
614564,882.0
614565,389.0
614566,514.0
614568,595.0
614569,558.0
614570,730.0
614571,960.0
614572,966.0
614573,986.0
614574,1129.0
614575,875.0
614576,1071.0
614577,956.0
614578,852.0
614579,775.0
614580,695.0
614581,129.0
614582,444.0
614583,921.0
614584,973.0
614585,960.0
614586,948.0
614587,934.0
614588,936.0
614589,947.0
614590,951.0
614591,971.0
614592,961.0
614593,981.0
614594,898.0
614595,304.0
614596,126.0
614597,7.0
614598,1.0
614600,5.0
614681,667.0
614682,985.0
614683,1012.0
614684,985.0
614685,671.0
614686,320.0
614687,345.0
614688,667.0
614689,969.0
614690,987.0
614691,818.0
614692,384.0
614693,414.0
614695,416.0
614696,446.0
614697,712.0
614698,781.0
614699,859.0
614700,911.0
614701,905.0
614702,1042.0
614703,863.0
614704,667.0
614705,832.0
614706,991.0
614707,918.0
614708,581.0
614709,290.0
614710,367.0
614711,795.0
614712,976.0
614713,984.0
614714,992.0
614715,995.0
614716,988.0
614717,967.0
614718,970.0
614719,1001.0
614720,1024.0
614721,992.0
614722,944.0
614723,589.0
614724,175.0
614725,23.0
614810,285.0
614811,704.0
614812,906.0
614813,994.0
614814,1018.0
614815,972.0
614816,696.0
614826,66.0
614827,315.0
614828,432.0
614829,293.0
614830,768.0
614831,680.0
614832,676.0
614833,643.0
614834,556.0
614835,600.0
614836,130.0
614837,194.0
614839,458.0
614840,927.0
614841,972.0
614842,1024.0
614843,1040.0
614844,1022.0
614845,1015.0
614846,996.0
614847,990.0
614848,1042.0
614849,991.0
614850,516.0
614851,352.0
614852,78.0
614853,8.0
614854,2.0
614942,394.0
614943,512.0
614944,273.0
614956,87.0
614957,86.0
614958,84.0
614959,397.0
614960,132.0
614961,70.0
614962,94.0
614963,34.0
614964,119.0
614967,136.0
614968,519.0
614969,674.0
614970,664.0
614971,923.0
614972,922.0
614973,970.0
614974,984.0
614975,993.0
614976,848.0
614977,566.0
614978,621.0
614979,109.0
614980,2.0
614981,1.0
614982,2.0
615084,13.0
615089,66.0
615090,42.0
615091,11.0
615096,41.0
615097,18.0
615098,163.0
615099,288.0
615100,163.0
615101,569.0
615102,174.0
615103,301.0
615104,213.0
615105,21.0
615106,29.0
615107,7.0
615109,1.0
615110,2.0
615216,109.0
615217,147.0
615218,8.0
615219,6.0
615224,7.0
615225,12.0
615226,16.0
615227,22.0
615228,1.0
615229,7.0
615230,17.0
615231,30.0
615232,18.0
615233,19.0
615234,17.0
615340,3.0
615344,64.0
615345,95.0
615346,21.0
615348,24.0
615352,18.0
615353,8.0
615354,5.0
615357,9.0
615358,16.0
615359,5.0
615361,12.0
615362,7.0
615468,2.0
615472,29.0
615473,54.0
615474,70.0
615475,4.0
615477,50.0
615480,11.0
615481,2.0
615484,2.0
615488,1.0
615489,10.0
615600,66.0
615601,142.0
615602,107.0
615603,45.0
615605,127.0
615608,4.0
615612,2.0
615614,1.0
615724,8.0
615728,122.0
615729,160.0
615730,71.0
615731,44.0
615732,26.0
615733,61.0
615736,3.0
615737,4.0
615741,1.0
615742,3.0
615745,2.0
615856,134.0
615857,248.0
615858,70.0
615859,28.0
615860,19.0
615861,103.0
615864,7.0
615865,2.0
615866,3.0
615869,5.0
615870,1.0
615871,2.0
615872,1.0
615873,1.0
615874,2.0
615985,171.0
629172,84.0
629173,58.0
629174,42.0
629180,3.0
629296,17.0
629297,6.0
629300,107.0
629301,98.0
629302,33.0
629303,22.0
629420,3.0
629424,3.0
629425,31.0
629428,165.0
629429,52.0
629430,21.0
629431,27.0
629436,1.0
629552,6.0
629553,28.0
629554,113.0
629556,86.0
629557,17.0
629558,31.0
629559,33.0
629561,5.0
629565,4.0
629566,3.0
629676,24.0
629681,61.0
629682,202.0
629683,10.0
629684,40.0
629685,49.0
629686,54.0
629687,34.0
629688,1.0
629689,7.0
629690,15.0
629691,1.0
629692,9.0
629693,7.0
629694,4.0
629700,2.0
629804,8.0
629807,34.0
629809,55.0
629810,75.0
629811,82.0
629812,47.0
629813,21.0
629814,17.0
629815,42.0
629816,18.0
629817,17.0
629818,9.0
629819,5.0
629820,18.0
629821,20.0
629822,22.0
629823,4.0
629825,10.0
629826,8.0
629932,17.0
629935,51.0
629937,64.0
629938,44.0
629939,43.0
629940,53.0
629941,5.0
629942,61.0
629943,79.0
629944,25.0
629945,14.0
629946,108.0
629947,151.0
629948,206.0
629949,496.0
629950,198.0
629951,333.0
629952,232.0
629953,49.0
629954,14.0
630060,4.0
630065,33.0
630066,93.0
630067,164.0
630068,65.0
630069,100.0
630070,67.0
630071,278.0
630072,157.0
630073,260.0
630074,553.0
630075,536.0
630076,930.0
630077,939.0
630078,979.0
630079,943.0
630080,885.0
630081,592.0
630082,100.0
630083,82.0
630084,18.0
630186,237.0
630187,171.0
630188,183.0
630189,403.0
630190,117.0
630191,551.0
630192,569.0
630193,634.0
630194,795.0
630195,651.0
630196,510.0
630197,559.0
630198,527.0
630199,502.0
630200,524.0
630201,870.0
630202,1009.0
630203,1001.0
630204,1006.0
630205,989.0
630206,971.0
630207,993.0
630208,1003.0
630209,1043.0
630210,994.0
630211,600.0
630212,229.0
630213,22.0
630214,2.0
630311,421.0
630312,455.0
630313,756.0
630314,910.0
630315,927.0
630316,925.0
630317,723.0
630318,608.0
630319,1057.0
630320,587.0
630321,740.0
630322,834.0
630323,922.0
630324,621.0
630325,747.0
630326,836.0
630327,969.0
630328,1015.0
630329,1001.0
630330,990.0
630331,978.0
630332,959.0
630333,962.0
630334,975.0
630335,967.0
630336,963.0
630337,970.0
630338,1001.0
630339,988.0
630340,724.0
630341,139.0
630342,7.0
630437,549.0
630438,517.0
630439,902.0
630440,938.0
630441,973.0
630442,1025.0
630443,1026.0
630444,992.0
630445,573.0
630446,1250.0
630447,1179.0
630449,651.0
630450,1076.0
630451,1061.0
630452,857.0
630453,917.0
630454,970.0
630455,1023.0
630456,976.0
630457,955.0
630458,956.0
630459,958.0
630460,973.0
630461,992.0
630462,1000.0
630463,996.0
630464,989.0
630465,977.0
630466,1007.0
630467,1016.0
630468,560.0
630469,200.0
630470,20.0
630559,865.0
630560,861.0
630564,755.0
630565,820.0
630566,986.0
630567,1005.0
630568,1006.0
630569,1058.0
630570,1052.0
630571,1038.0
630572,1080.0
630573,2723.0
630574,3976.0
630575,3400.0
630576,2636.0
630577,1579.0
630578,711.0
630579,722.0
630580,620.0
630581,659.0
630582,835.0
630583,940.0
630584,955.0
630585,977.0
630586,984.0
630587,985.0
630588,1009.0
630589,1010.0
630590,1007.0
630591,1020.0
630592,991.0
630593,964.0
630594,969.0
630595,1006.0
630596,909.0
630597,416.0
630598,30.0
630681,841.0
630682,976.0
630683,987.0
630684,979.0
630685,982.0
630686,999.0
630687,994.0
630688,641.0
630691,964.0
630692,1034.0
630693,1006.0
630694,1021.0
630695,995.0
630696,962.0
630697,993.0
630698,1038.0
630699,1018.0
630700,1017.0
630701,2692.0
630702,3976.0
630703,3976.0
630704,3976.0
630705,1993.0
630706,739.0
630707,925.0
630708,669.0
630709,630.0
630710,798.0
630711,879.0
630712,958.0
630713,975.0
630714,979.0
630715,1003.0
630716,1003.0
630717,999.0
630718,986.0
630719,994.0
630720,1044.0
630721,1045.0
630722,1006.0
630723,1000.0
630724,716.0
630725,181.0
630726,9.0
630807,640.0
630808,953.0
630809,982.0
630810,990.0
630811,1013.0
630812,1002.0
630813,963.0
630814,548.0
630815,129.0
630816,225.0
630817,866.0
630818,1016.0
630819,1050.0
630820,1030.0
630821,1029.0
630822,1001.0
630823,979.0
630824,999.0
630825,1009.0
630826,1006.0
630827,989.0
630828,997.0
630829,760.0
630830,1670.0
630831,1649.0
630832,1914.0
630833,1055.0
630834,722.0
630835,845.0
630836,862.0
630837,501.0
630838,661.0
630839,870.0
630840,950.0
630841,954.0
630842,962.0
630843,979.0
630844,979.0
630845,962.0
630846,960.0
630847,980.0
630848,1029.0
630849,1064.0
630850,1007.0
630851,966.0
630852,710.0
630853,364.0
630854,20.0
630935,583.0
630936,965.0
630937,995.0
630938,1009.0
630939,1019.0
630940,995.0
630941,1024.0
630942,998.0
630943,970.0
630944,966.0
630945,1034.0
630946,1063.0
630947,1063.0
630948,1051.0
630949,1038.0
630950,1033.0
630951,1010.0
630952,1001.0
630953,1006.0
630954,1029.0
630955,1014.0
630956,1031.0
630957,1105.0
630958,1923.0
630959,2631.0
630960,2418.0
630961,1771.0
630962,991.0
630963,992.0
630964,894.0
630965,513.0
630966,673.0
630967,901.0
630968,964.0
630969,966.0
630970,985.0
630971,998.0
630972,993.0
630973,982.0
630974,994.0
630975,984.0
630976,1006.0
630977,1024.0
630978,986.0
630979,997.0
630980,835.0
630981,272.0
630982,23.0
631065,972.0
631066,987.0
631067,1015.0
631068,977.0
631069,505.0
631070,156.0
631071,84.0
631072,79.0
631073,184.0
631074,842.0
631075,1031.0
631076,1009.0
631077,993.0
631078,1040.0
631079,1028.0
631080,992.0
631081,1009.0
631082,1034.0
631083,1011.0
631084,982.0
631085,845.0
631086,789.0
631087,1265.0
631088,1121.0
631089,1112.0
631090,997.0
631091,962.0
631092,896.0
631093,698.0
631094,721.0
631095,862.0
631096,945.0
631097,961.0
631098,978.0
631099,985.0
631100,994.0
631101,1012.0
631102,997.0
631103,1006.0
631104,979.0
631105,913.0
631106,952.0
631107,1014.0
631108,841.0
631109,264.0
631110,7.0
631194,479.0
631195,788.0
631196,943.0
631197,977.0
631198,996.0
631199,851.0
631200,379.0
631205,670.0
631206,808.0
631207,986.0
631208,939.0
631209,985.0
631210,1032.0
631211,1043.0
631212,1048.0
631213,927.0
631214,799.0
631215,795.0
631216,256.0
631217,549.0
631218,933.0
631219,1026.0
631220,989.0
631221,740.0
631222,819.0
631223,992.0
631224,1001.0
631225,996.0
631226,968.0
631227,959.0
631228,963.0
631229,955.0
631230,968.0
631231,959.0
631232,947.0
631233,974.0
631234,1026.0
631235,974.0
631236,363.0
631237,3.0
631326,542.0
631327,924.0
631328,904.0
631334,281.0
631335,158.0
631336,571.0
631337,452.0
631338,776.0
631339,897.0
631340,945.0
631341,893.0
631342,836.0
631343,684.0
631344,810.0
631345,987.0
631346,1013.0
631347,831.0
631348,857.0
631349,152.0
631350,139.0
631351,749.0
631352,1024.0
631353,1014.0
631354,996.0
631355,974.0
631356,988.0
631357,966.0
631358,951.0
631359,967.0
631360,998.0
631361,1024.0
631362,1017.0
631363,705.0
631364,353.0
631365,22.0
631366,7.0
631468,392.0
631469,451.0
631470,251.0
631471,477.0
631472,668.0
631473,684.0
631474,622.0
631475,555.0
631476,425.0
631477,4.0
631478,296.0
631479,354.0
631480,661.0
631481,905.0
631482,992.0
631483,1009.0
631484,1027.0
631485,1036.0
631486,1034.0
631487,1011.0
631488,999.0
631489,917.0
631490,621.0
631491,58.0
631492,14.0
631493,7.0
631494,4.0
631495,1.0
631596,13.0
631600,103.0
631601,154.0
631602,92.0
631603,40.0
631604,3.0
631608,32.0
631609,186.0
631610,93.0
631611,226.0
631612,336.0
631613,235.0
631614,517.0
631615,153.0
631616,247.0
631617,121.0
631618,32.0
631724,13.0
631728,31.0
631729,99.0
631730,84.0
631731,29.0
631736,28.0
631737,16.0
631738,6.0
631739,10.0
631740,17.0
631741,30.0
631742,26.0
631743,22.0
631744,18.0
631745,26.0
631746,13.0
631749,1.0
631750,2.0
631852,2.0
631857,130.0
631858,116.0
631859,49.0
631861,97.0
631864,16.0
631865,9.0
631866,3.0
631867,5.0
631868,7.0
631869,9.0
631870,7.0
631871,6.0
631872,6.0
631873,14.0
631874,6.0
631878,1.0
631980,6.0
631984,199.0
631985,288.0
631986,138.0
631987,81.0
631988,27.0
631989,138.0
631992,3.0
631993,1.0
631997,8.0
631998,2.0
632001,6.0
632108,7.0
632112,122.0
632113,271.0
632114,89.0
632115,40.0
632116,23.0
632117,90.0
632120,7.0
632124,10.0
