,data
548746,108.0
548747,70.0
548748,85.0
548749,551.0
548750,1013.0
548751,1034.0
548752,1030.0
548753,997.0
548754,894.0
548755,991.0
548864,1019.0
548865,1021.0
548866,988.0
548867,976.0
548868,1017.0
548869,786.0
548870,528.0
548871,337.0
548872,88.0
548873,53.0
548874,49.0
548875,84.0
548876,723.0
548877,1034.0
548878,1043.0
548879,1020.0
548880,981.0
548881,991.0
548882,1007.0
548883,1025.0
548884,930.0
548885,772.0
548992,566.0
548993,614.0
548994,796.0
548995,1046.0
548996,1051.0
548997,822.0
548998,636.0
548999,577.0
549000,476.0
549001,358.0
549002,214.0
549003,111.0
549004,322.0
549005,921.0
549006,1020.0
549007,1014.0
549008,1019.0
549009,1019.0
549010,1008.0
549011,987.0
549012,982.0
549013,899.0
549014,850.0
549120,1048.0
549121,1059.0
549122,1066.0
549123,1063.0
549124,1062.0
549125,1058.0
549126,1044.0
549127,1024.0
549128,975.0
549129,862.0
549130,674.0
549131,537.0
549132,455.0
549133,697.0
549134,1005.0
549135,1028.0
549136,1029.0
549137,1026.0
549138,1018.0
549139,1005.0
549140,1021.0
549141,998.0
549142,992.0
549248,920.0
549249,972.0
549250,1021.0
549251,1015.0
549252,996.0
549253,1023.0
549254,639.0
549255,116.0
549256,54.0
549257,46.0
549258,56.0
549259,55.0
549260,385.0
549261,965.0
549262,1040.0
549263,1030.0
549264,993.0
549265,995.0
549266,1024.0
549267,1018.0
549268,965.0
549376,1021.0
549377,1006.0
549378,1017.0
549379,1020.0
549380,1004.0
549381,1016.0
549382,1024.0
549383,1011.0
549384,999.0
549385,966.0
549386,655.0
549387,112.0
549388,40.0
549389,155.0
549390,678.0
549391,1011.0
549392,1028.0
549393,1002.0
549394,943.0
549395,886.0
549511,953.0
549512,1009.0
549513,1021.0
549514,1031.0
549515,1031.0
549516,1018.0
549517,803.0
549518,166.0
549519,250.0
549642,860.0
549643,992.0
549645,961.0
564873,1009.0
564874,1014.0
564875,1017.0
564876,1013.0
564877,1009.0
564878,923.0
564881,680.0
564992,977.0
564993,1011.0
564994,1025.0
564995,1022.0
564996,925.0
564997,905.0
564998,1001.0
564999,1011.0
565000,994.0
565001,1008.0
565002,1016.0
565003,1025.0
565004,1032.0
565005,1043.0
565006,1037.0
565007,1011.0
565008,913.0
565009,1020.0
565010,1017.0
565011,1001.0
565012,992.0
565013,1036.0
565014,998.0
565015,1012.0
565016,909.0
565017,593.0
565120,1049.0
565121,1060.0
565122,1063.0
565123,995.0
565124,962.0
565125,983.0
565126,994.0
565127,1003.0
565128,901.0
565129,374.0
565130,110.0
565131,183.0
565132,757.0
565133,1017.0
565134,1028.0
565135,1033.0
565136,1003.0
565137,987.0
565138,994.0
565139,979.0
565140,984.0
565141,988.0
565142,993.0
565143,1001.0
565144,1013.0
565145,1010.0
565146,1024.0
565148,904.0
565248,857.0
565249,1031.0
565250,1042.0
565251,1038.0
565252,1039.0
565253,1030.0
565254,860.0
565255,395.0
565256,71.0
565257,36.0
565258,33.0
565259,80.0
565260,649.0
565261,1007.0
565262,1033.0
565263,1028.0
565264,1016.0
565265,1013.0
565266,1006.0
565267,1005.0
565268,1004.0
565269,1014.0
565270,1011.0
565271,998.0
565272,1002.0
565273,989.0
565274,995.0
565275,1015.0
565276,933.0
565277,760.0
565376,973.0
565377,895.0
565378,807.0
565379,819.0
565380,880.0
565381,827.0
565382,792.0
565383,695.0
565384,603.0
565385,470.0
565386,307.0
565387,169.0
565388,136.0
565389,382.0
565390,902.0
565391,1029.0
565392,1021.0
565393,1027.0
565394,1043.0
565395,1038.0
565396,1036.0
565397,1034.0
565398,1016.0
565399,1012.0
565400,1009.0
565401,1014.0
565402,1008.0
565403,1028.0
565404,789.0
565405,540.0
565406,1059.0
565407,992.0
565504,1039.0
565505,1051.0
565506,1054.0
565507,1055.0
565508,1056.0
565509,1051.0
565510,1046.0
565511,1032.0
565512,975.0
565513,810.0
565514,605.0
565515,470.0
565516,374.0
565517,413.0
565518,774.0
565519,1024.0
565520,1039.0
565521,1029.0
565522,1058.0
565523,1045.0
565524,1040.0
565525,1030.0
565526,1029.0
565527,1022.0
565528,1008.0
565529,1013.0
565530,1019.0
565531,1029.0
565532,975.0
565533,938.0
565534,549.0
565535,717.0
565632,201.0
565633,300.0
565634,673.0
565635,966.0
565636,1027.0
565637,1035.0
565638,991.0
565639,583.0
565640,117.0
565641,45.0
565642,37.0
565643,27.0
565644,125.0
565645,748.0
565646,1027.0
565647,1043.0
565648,1029.0
565649,1010.0
565650,995.0
565651,1009.0
565652,1011.0
565653,997.0
565654,1001.0
565655,1000.0
565656,987.0
565657,1000.0
565658,1015.0
565659,1021.0
565660,1086.0
565661,1065.0
565663,798.0
565760,1083.0
565761,1035.0
565762,1015.0
565763,1009.0
565764,992.0
565765,940.0
565766,980.0
565767,1001.0
565768,937.0
565769,360.0
565770,83.0
565771,54.0
565772,77.0
565773,646.0
565774,1011.0
565775,1027.0
565776,1028.0
565777,1022.0
565778,989.0
565779,985.0
565780,989.0
565781,994.0
565782,1022.0
565783,1033.0
565784,1020.0
565785,1026.0
565786,919.0
565787,867.0
565890,980.0
565891,1004.0
565892,959.0
565893,891.0
565894,990.0
565895,1018.0
565896,1018.0
565897,1015.0
565898,1021.0
565899,948.0
565900,806.0
565901,956.0
565902,1042.0
565903,1045.0
565904,1013.0
565905,812.0
565906,962.0
565907,1011.0
565908,1000.0
565909,978.0
566023,513.0
566024,971.0
566025,1014.0
566026,1027.0
566027,1026.0
566028,1021.0
566029,1041.0
566030,1026.0
566031,996.0
581122,729.0
581123,969.0
581124,987.0
581125,959.0
581126,856.0
581127,660.0
581128,409.0
581129,235.0
581130,141.0
581131,89.0
581132,89.0
581133,115.0
581134,186.0
581135,414.0
581136,751.0
581137,996.0
581138,1014.0
581139,1031.0
581140,826.0
581141,601.0
581142,707.0
581248,758.0
581249,987.0
581250,959.0
581251,932.0
581252,960.0
581253,1013.0
581254,986.0
581255,911.0
581256,924.0
581257,997.0
581258,1020.0
581259,1023.0
581260,1024.0
581261,990.0
581262,812.0
581263,965.0
581264,1038.0
581265,1034.0
581266,1000.0
581267,994.0
581268,1001.0
581269,1001.0
581270,1002.0
581271,1011.0
581272,1005.0
581273,1013.0
581274,1014.0
581275,991.0
581276,1052.0
581277,1078.0
581376,972.0
581377,960.0
581378,993.0
581379,1018.0
581380,1033.0
581381,1034.0
581382,1018.0
581383,994.0
581384,984.0
581385,977.0
581386,985.0
581387,996.0
581388,1009.0
581389,1030.0
581390,1032.0
581391,1031.0
581392,1021.0
581393,991.0
581394,981.0
581395,996.0
581396,1017.0
581397,1013.0
581398,1015.0
581399,1017.0
581400,1004.0
581401,1017.0
581402,1028.0
581403,1053.0
581404,1050.0
581405,665.0
581406,774.0
581407,1045.0
581408,1072.0
581409,1067.0
581410,974.0
581504,1512.0
581505,1486.0
581506,1405.0
581507,1307.0
581508,1223.0
581509,1136.0
581510,1039.0
581511,965.0
581512,978.0
581513,993.0
581514,1002.0
581515,1023.0
581516,1020.0
581517,1020.0
581518,1028.0
581519,1043.0
581520,1033.0
581521,1043.0
581522,1036.0
581523,1025.0
581524,1026.0
581525,1022.0
581526,1028.0
581527,1043.0
581528,1024.0
581529,1012.0
581530,992.0
581531,995.0
581532,849.0
581533,607.0
581534,925.0
581535,904.0
581536,848.0
581537,982.0
581538,1009.0
581539,1003.0
581540,1037.0
581541,980.0
581542,825.0
581553,1030.0
581632,225.0
581633,788.0
581634,1026.0
581635,1048.0
581636,1052.0
581637,1054.0
581638,1045.0
581639,1040.0
581640,1016.0
581641,857.0
581642,412.0
581643,94.0
581644,256.0
581645,879.0
581646,1023.0
581647,1033.0
581648,1058.0
581649,1049.0
581650,1039.0
581651,1025.0
581652,996.0
581653,1012.0
581654,1024.0
581655,1043.0
581656,1057.0
581657,1066.0
581658,1042.0
581659,1031.0
581660,624.0
581662,681.0
581663,872.0
581664,789.0
581665,908.0
581666,963.0
581667,971.0
581668,977.0
581669,1000.0
581670,1013.0
581671,1014.0
581672,1014.0
581674,709.0
581677,1019.0
581678,1001.0
581679,1006.0
581680,1029.0
581681,1036.0
581682,1021.0
581683,1016.0
581684,1000.0
581685,1017.0
581686,970.0
581760,998.0
581761,855.0
581762,657.0
581763,415.0
581764,259.0
581765,238.0
581766,242.0
581767,204.0
581768,131.0
581769,110.0
581770,162.0
581771,321.0
581772,619.0
581773,938.0
581774,1017.0
581775,1128.0
581776,1476.0
581777,1008.0
581778,996.0
581779,1007.0
581780,999.0
581781,1018.0
581782,1040.0
581783,1048.0
581784,1067.0
581785,1129.0
581786,1155.0
581787,1082.0
581788,1026.0
581789,1069.0
581790,1239.0
581791,1083.0
581792,954.0
581793,955.0
581794,990.0
581795,977.0
581796,973.0
581797,975.0
581798,980.0
581799,974.0
581800,940.0
581801,978.0
581802,923.0
581803,852.0
581805,952.0
581806,989.0
581807,1008.0
581808,1022.0
581809,1035.0
581810,1018.0
581811,1007.0
581812,999.0
581813,1006.0
581814,1015.0
581888,1030.0
581889,1034.0
581890,1044.0
581891,1041.0
581892,1025.0
581893,1003.0
581894,981.0
581895,969.0
581896,964.0
581897,888.0
581898,754.0
581899,646.0
581900,700.0
581901,849.0
581902,983.0
581903,1166.0
581904,1382.0
581905,1007.0
581906,1002.0
581907,1027.0
581908,1010.0
581909,1024.0
581910,1038.0
581911,1034.0
581912,1078.0
581913,1177.0
581914,1184.0
581915,1084.0
581916,1147.0
581917,1389.0
581918,1226.0
581919,1189.0
581920,943.0
581921,948.0
581922,995.0
581923,949.0
581924,967.0
581925,982.0
581926,991.0
581927,984.0
581928,903.0
581929,908.0
581930,998.0
581931,935.0
581932,977.0
581933,1021.0
581934,895.0
581935,981.0
581936,1018.0
581937,1017.0
581938,1039.0
581939,1024.0
581940,1010.0
581941,1024.0
581942,997.0
581943,898.0
582016,134.0
582017,88.0
582018,160.0
582019,466.0
582020,674.0
582021,645.0
582022,557.0
582023,404.0
582024,230.0
582025,146.0
582026,155.0
582027,174.0
582028,276.0
582029,803.0
582030,1029.0
582031,1025.0
582032,1051.0
582033,1052.0
582034,1048.0
582035,1031.0
582036,1013.0
582037,1024.0
582038,1035.0
582039,1038.0
582040,1028.0
582041,1025.0
582042,1043.0
582043,1054.0
582044,1054.0
582045,969.0
582046,803.0
582047,953.0
582048,957.0
582049,953.0
582050,1000.0
582051,1032.0
582052,1002.0
582053,1016.0
582054,1034.0
582144,1327.0
582145,1284.0
582146,1267.0
582147,1247.0
582148,1193.0
582149,1125.0
582150,1027.0
582151,969.0
582152,1011.0
582153,1014.0
582154,1009.0
582155,1011.0
582156,1017.0
582157,1024.0
582158,999.0
582159,1024.0
582160,1020.0
582161,997.0
582162,1004.0
582163,1026.0
582164,1039.0
582165,1043.0
582166,1045.0
582167,1046.0
582168,1040.0
582169,1046.0
582170,1016.0
582171,1045.0
582172,1059.0
582173,980.0
582174,678.0
582175,925.0
582176,1008.0
582177,1027.0
582178,1043.0
582179,980.0
582272,1017.0
582273,1014.0
582274,1018.0
582275,1011.0
582276,1027.0
582277,1023.0
582278,1017.0
582279,1005.0
582280,990.0
582281,1003.0
582282,1019.0
582283,1015.0
582284,1014.0
582285,1044.0
582286,1023.0
582287,1044.0
582288,1051.0
582289,1038.0
582290,999.0
582291,972.0
582292,981.0
582293,980.0
582294,997.0
582295,996.0
582296,991.0
582297,991.0
582298,1013.0
582299,1029.0
582300,1062.0
582301,1085.0
582302,1019.0
582303,1055.0
582402,832.0
582403,880.0
582404,716.0
582405,551.0
582406,294.0
582407,558.0
582408,933.0
582409,1017.0
582410,1013.0
582411,1015.0
582412,1022.0
582413,1033.0
582414,1020.0
582415,1001.0
582416,703.0
582417,905.0
582418,1031.0
582419,1026.0
582420,1020.0
582421,1021.0
582422,1007.0
582423,960.0
582424,932.0
582425,1004.0
582426,840.0
582427,897.0
582538,87.0
582540,234.0
582541,186.0
582543,62.0
582546,770.0
597250,735.0
597251,905.0
597252,1025.0
597253,1017.0
597254,1024.0
597255,999.0
597256,1006.0
597257,1010.0
597258,1003.0
597259,1005.0
597260,1016.0
597261,1006.0
597264,673.0
597376,931.0
597377,998.0
597378,1008.0
597379,963.0
597380,934.0
597381,961.0
597382,924.0
597383,907.0
597384,916.0
597385,910.0
597386,922.0
597387,921.0
597388,921.0
597389,939.0
597390,984.0
597391,1027.0
597392,1041.0
597393,1043.0
597394,1048.0
597395,1030.0
597396,1007.0
597397,1010.0
597398,967.0
597399,887.0
597400,858.0
597401,1020.0
597402,975.0
597504,1020.0
597505,986.0
597506,958.0
597507,938.0
597508,970.0
597509,965.0
597510,918.0
597511,912.0
597512,923.0
597513,924.0
597514,950.0
597515,977.0
597516,1008.0
597517,1020.0
597518,1029.0
597519,1035.0
597520,1021.0
597521,1013.0
597522,998.0
597523,981.0
597524,981.0
597525,976.0
597526,978.0
597527,981.0
597528,991.0
597529,1008.0
597530,1012.0
597531,1037.0
597532,1103.0
597533,1067.0
597534,950.0
597535,1035.0
597632,962.0
597633,946.0
597634,965.0
597635,949.0
597636,957.0
597637,931.0
597638,912.0
597639,923.0
597640,962.0
597641,1004.0
597642,1034.0
597643,1043.0
597644,1046.0
597645,1035.0
597646,1031.0
597647,1036.0
597648,1017.0
597649,1002.0
597650,1013.0
597651,1027.0
597652,1041.0
597653,1055.0
597654,1050.0
597655,1045.0
597656,1038.0
597657,1056.0
597658,1041.0
597659,1050.0
597660,1130.0
597661,1186.0
597662,984.0
597663,952.0
597664,903.0
597665,985.0
597666,1029.0
597667,1043.0
597668,1002.0
597669,1027.0
597670,979.0
597680,855.0
597760,1046.0
597761,1064.0
597762,1058.0
597763,1049.0
597764,1036.0
597765,1050.0
597766,1050.0
597767,1037.0
597768,1036.0
597769,1033.0
597770,1016.0
597771,1019.0
597772,1023.0
597773,1035.0
597774,1027.0
597775,1036.0
597776,1030.0
597777,1056.0
597778,1051.0
597779,996.0
597780,997.0
597781,998.0
597782,1019.0
597783,1033.0
597784,1059.0
597785,1062.0
597786,1076.0
597787,1073.0
597788,1074.0
597789,785.0
597790,1011.0
597791,1138.0
597792,1086.0
597793,1022.0
597794,993.0
597795,982.0
597796,982.0
597797,987.0
597798,1018.0
597799,1032.0
597800,1033.0
597801,1045.0
597802,1043.0
597803,1035.0
597804,1039.0
597805,1042.0
597806,1034.0
597807,1031.0
597808,1011.0
597809,984.0
597810,975.0
597811,980.0
597812,981.0
597813,983.0
597814,995.0
597815,998.0
597816,977.0
597817,890.0
597888,1126.0
597889,1053.0
597890,1046.0
597891,1044.0
597892,1062.0
597893,1123.0
597894,1382.0
597895,1286.0
597896,1094.0
597897,1054.0
597898,1044.0
597899,1039.0
597900,1027.0
597901,999.0
597902,1026.0
597903,1049.0
597904,1054.0
597905,1059.0
597906,1041.0
597907,1033.0
597908,1050.0
597909,1055.0
597910,1086.0
597911,1148.0
597912,1328.0
597913,1393.0
597914,1304.0
597915,1230.0
597916,1092.0
597917,1206.0
597918,1350.0
597919,1420.0
597920,1358.0
597921,1201.0
597922,1058.0
597923,1033.0
597924,1035.0
597925,1001.0
597926,979.0
597927,965.0
597928,974.0
597929,990.0
597930,1004.0
597931,1006.0
597932,1006.0
597933,992.0
597934,978.0
597935,966.0
597936,947.0
597937,944.0
597938,949.0
597939,962.0
597940,957.0
597941,955.0
597942,958.0
597943,945.0
597944,943.0
597945,956.0
597946,1011.0
597947,1027.0
598016,162.0
598017,598.0
598018,972.0
598019,1029.0
598020,1044.0
598021,1042.0
598022,1048.0
598023,1050.0
598024,1040.0
598025,1042.0
598026,1046.0
598027,830.0
598028,495.0
598029,973.0
598030,1081.0
598031,1037.0
598032,1012.0
598033,1025.0
598034,1054.0
598035,1134.0
598036,1338.0
598037,1703.0
598038,2097.0
598039,2416.0
598040,2628.0
598041,2731.0
598042,2755.0
598043,2768.0
598044,2260.0
598045,1916.0
598046,2785.0
598047,2748.0
598048,2756.0
598049,3147.0
598050,1675.0
598051,987.0
598052,1036.0
598053,1026.0
598054,1005.0
598055,982.0
598056,980.0
598057,973.0
598058,967.0
598059,962.0
598060,933.0
598061,926.0
598062,933.0
598063,927.0
598064,943.0
598065,940.0
598066,940.0
598067,965.0
598068,991.0
598069,977.0
598070,978.0
598071,993.0
598072,970.0
598073,948.0
598074,965.0
598075,1012.0
598076,932.0
598144,1032.0
598145,930.0
598146,626.0
598147,327.0
598148,538.0
598149,842.0
598150,962.0
598151,966.0
598152,927.0
598153,766.0
598154,379.0
598155,289.0
598156,837.0
598157,1052.0
598158,1142.0
598159,1613.0
598160,1755.0
598161,1605.0
598162,1553.0
598163,1639.0
598164,1737.0
598165,1847.0
598166,1917.0
598167,2038.0
598168,2228.0
598169,2378.0
598170,2478.0
598171,2607.0
598172,2715.0
598173,2784.0
598174,2876.0
598175,3143.0
598176,3322.0
598177,3265.0
598178,1885.0
598179,994.0
598180,1036.0
598181,1027.0
598182,1004.0
598183,986.0
598184,985.0
598185,971.0
598186,962.0
598187,957.0
598188,964.0
598189,973.0
598190,978.0
598191,975.0
598192,1003.0
598193,992.0
598194,982.0
598195,937.0
598196,928.0
598197,961.0
598198,988.0
598199,969.0
598200,952.0
598201,977.0
598202,968.0
598203,974.0
598204,1023.0
598206,632.0
598207,140.0
598272,1019.0
598273,1025.0
598274,1037.0
598275,961.0
598276,820.0
598277,680.0
598278,613.0
598279,606.0
598280,610.0
598281,620.0
598282,711.0
598283,908.0
598284,1009.0
598285,1037.0
598286,1079.0
598287,1359.0
598288,1656.0
598289,1494.0
598290,1360.0
598291,1369.0
598292,1689.0
598293,2023.0
598294,2236.0
598295,2384.0
598296,2574.0
598297,2696.0
598298,2697.0
598299,2662.0
598300,2676.0
598301,2800.0
598302,3093.0
598303,2913.0
598304,3056.0
598305,2952.0
598306,1711.0
598307,1052.0
598308,1062.0
598309,1026.0
598310,996.0
598311,977.0
598312,965.0
598313,953.0
598314,954.0
598315,952.0
598316,939.0
598317,947.0
598318,949.0
598319,944.0
598320,956.0
598321,946.0
598322,933.0
598323,943.0
598324,970.0
598325,971.0
598326,956.0
598327,956.0
598328,980.0
598329,995.0
598330,977.0
598331,989.0
598332,1021.0
598333,837.0
598400,92.0
598401,91.0
598402,232.0
598403,614.0
598404,924.0
598405,1031.0
598406,1035.0
598407,1037.0
598408,1041.0
598409,1013.0
598410,841.0
598411,315.0
598412,205.0
598413,821.0
598414,1033.0
598415,1020.0
598416,1013.0
598417,1030.0
598418,1046.0
598419,1065.0
598420,1106.0
598421,1261.0
598422,1495.0
598423,1765.0
598424,2081.0
598425,2315.0
598426,2373.0
598427,2387.0
598428,2270.0
598429,2347.0
598430,1365.0
598431,2310.0
598432,3299.0
598433,3325.0
598434,1953.0
598435,1035.0
598436,1041.0
598437,1019.0
598438,992.0
598439,964.0
598440,971.0
598441,1000.0
598442,994.0
598443,996.0
598444,994.0
598445,981.0
598446,961.0
598447,932.0
598448,930.0
598449,928.0
598450,951.0
598451,967.0
598452,965.0
598453,955.0
598454,946.0
598455,946.0
598456,942.0
598457,939.0
598458,941.0
598459,996.0
598460,1016.0
598528,1177.0
598529,1073.0
598530,1065.0
598531,1062.0
598532,1050.0
598533,1040.0
598534,1052.0
598535,1141.0
598536,1124.0
598537,1037.0
598538,1035.0
598539,1020.0
598540,995.0
598541,997.0
598542,986.0
598543,1014.0
598544,1049.0
598545,1046.0
598546,1057.0
598547,1009.0
598548,1017.0
598549,1025.0
598550,1041.0
598551,1049.0
598552,1077.0
598553,1264.0
598554,1349.0
598555,1198.0
598556,1249.0
598557,1330.0
598558,1088.0
598559,1728.0
598560,1761.0
598561,1366.0
598562,1098.0
598563,1052.0
598564,1002.0
598565,995.0
598566,986.0
598567,999.0
598568,1023.0
598569,1035.0
598570,1040.0
598571,1037.0
598572,1039.0
598573,1045.0
598574,1046.0
598575,1029.0
598576,1014.0
598577,1001.0
598578,972.0
598579,962.0
598580,971.0
598581,977.0
598582,976.0
598583,995.0
598584,1012.0
598585,983.0
598586,903.0
598656,1028.0
598657,1024.0
598658,1033.0
598659,1039.0
598660,1048.0
598661,1037.0
598662,1038.0
598663,1030.0
598664,998.0
598665,980.0
598666,961.0
598667,985.0
598668,1001.0
598669,1022.0
598670,1022.0
598671,1025.0
598672,1031.0
598673,1011.0
598674,1028.0
598675,1040.0
598676,1010.0
598677,992.0
598678,1001.0
598679,1015.0
598680,1030.0
598681,1031.0
598682,1043.0
598683,1061.0
598684,1097.0
598685,1167.0
598686,1193.0
598687,1190.0
598688,1025.0
598689,1028.0
598690,1013.0
598691,1006.0
598692,1013.0
598693,1027.0
598694,1003.0
598695,923.0
598696,939.0
598701,666.0
598702,741.0
598703,818.0
598704,1022.0
598705,996.0
598706,984.0
598707,1038.0
598708,914.0
598709,787.0
598710,730.0
598784,1062.0
598785,1033.0
598786,1026.0
598787,980.0
598788,949.0
598789,941.0
598790,974.0
598791,1022.0
598792,1036.0
598793,1037.0
598794,1028.0
598795,1036.0
598796,1041.0
598797,1055.0
598798,1044.0
598799,1056.0
598800,1054.0
598801,1036.0
598802,985.0
598803,975.0
598804,1002.0
598805,1016.0
598806,1019.0
598807,1028.0
598808,1047.0
598809,1050.0
598810,1047.0
598811,1051.0
598812,1058.0
598813,1166.0
598814,1133.0
598815,937.0
598816,984.0
598817,1052.0
598818,788.0
598819,478.0
598913,503.0
598914,949.0
598915,1034.0
598916,992.0
598917,953.0
598918,949.0
598919,976.0
598920,1000.0
598921,1004.0
598922,947.0
598923,867.0
598924,813.0
598925,770.0
598926,746.0
598927,866.0
598928,1021.0
598929,1048.0
598930,1037.0
598931,1001.0
598932,995.0
598933,1002.0
598934,1005.0
598935,1007.0
598936,1007.0
598937,1007.0
598938,1008.0
598939,993.0
598940,1049.0
598941,1066.0
599043,584.0
599044,962.0
599045,1017.0
599046,1009.0
599047,987.0
599048,981.0
599049,982.0
599050,997.0
599051,1007.0
599052,1018.0
599053,956.0
599054,789.0
599055,632.0
599056,535.0
599057,642.0
599058,916.0
599059,934.0
599061,977.0
599062,571.0
613378,1001.0
613380,1011.0
613381,1004.0
613382,941.0
613383,957.0
613387,992.0
613504,1009.0
613505,991.0
613506,1000.0
613507,978.0
613508,971.0
613509,965.0
613510,955.0
613511,949.0
613512,944.0
613513,949.0
613514,947.0
613515,966.0
613516,978.0
613517,990.0
613518,1023.0
613519,1030.0
613520,1035.0
613521,1018.0
613522,841.0
613523,685.0
613632,1038.0
613633,1010.0
613634,973.0
613635,958.0
613636,938.0
613637,912.0
613638,912.0
613639,912.0
613640,914.0
613641,915.0
613642,919.0
613643,932.0
613644,927.0
613645,921.0
613646,922.0
613647,923.0
613648,918.0
613649,931.0
613650,956.0
613651,982.0
613652,1007.0
613653,1019.0
613654,1027.0
613655,1030.0
613656,1020.0
613657,908.0
613658,863.0
613659,989.0
613660,950.0
613760,1132.0
613761,1075.0
613762,1016.0
613763,995.0
613764,980.0
613765,981.0
613766,973.0
613767,954.0
613768,959.0
613769,947.0
613770,925.0
613771,907.0
613772,911.0
613773,904.0
613774,918.0
613775,922.0
613776,922.0
613777,945.0
613778,949.0
613779,955.0
613780,955.0
613781,943.0
613782,952.0
613783,955.0
613784,958.0
613785,961.0
613786,996.0
613787,1004.0
613788,1177.0
613789,1228.0
613790,1208.0
613791,1027.0
613792,1020.0
613793,1003.0
613794,639.0
613888,1490.0
613889,1298.0
613890,1104.0
613891,1032.0
