,data
565292,4.66
565293,5.095
565294,5.565
565295,6.057
565296,6.446
565297,6.89
565298,7.321
565299,7.869
565300,8.476
565301,9.196
565302,9.802
565376,4.164
565377,4.744
565378,5.315
565379,5.923
565380,6.368
565403,11.013
565420,5.078
565421,5.586
565422,6.194
565423,6.923
565424,7.623
565425,8.236
565426,8.755
565427,9.068
565428,9.407
565429,9.976
565504,5.791
565506,6.808
565553,10.386
565554,10.733
580736,10.779
580738,11.084
580739,11.312
580781,13.22
580782,11.223
580783,10.067
580784,10.433
580785,11.57
580786,12.785
580787,14.132
580788,15.2
580789,15.798
580790,15.932
580864,11.267
580865,11.357
580866,11.517
580867,11.792
580868,11.951
580869,11.977
580870,11.956
580893,10.561
580899,17.766
580906,11.194
580907,12.427
580908,12.575
580909,11.403
580910,10.058
580911,9.237
580912,9.496
580913,10.411
580914,11.523
580915,12.465
580916,13.203
580917,13.551
580918,13.87
580919,13.987
580920,13.814
580992,11.398
580993,11.377
580994,11.469
580995,11.695
580996,11.897
580997,12.147
580998,12.344
580999,12.426
581001,12.626
581002,12.666
581003,12.484
581004,11.763
581005,10.847
581006,9.681
581007,9.045
581008,9.025
581015,11.377
581018,13.749
581019,12.773
581020,11.82
581021,11.319
581022,11.641
581024,13.753
581026,15.654
581027,15.002
581028,13.067
581030,8.659
581031,7.409
581032,7.002
581033,7.567
581034,8.57
581035,9.495
581036,9.738
581037,9.157
581038,8.536
581039,8.291
581040,8.359
581041,9.002
581042,9.728
581043,10.466
581044,11.198
581045,11.768
581046,12.106
581047,12.464
581048,12.462
581049,12.578
581120,10.872
581121,10.99
581122,11.107
581123,11.443
581124,11.858
581125,12.366
581126,12.817
581127,13.085
581128,13.331
581129,13.449
581130,13.346
581131,13.154
581132,12.517
581133,11.542
581134,10.354
581135,9.614
581136,9.428
581137,9.754
581138,10.222
581139,10.44
581140,10.437
581141,10.268
581143,11.797
581145,14.538
581146,14.495
581147,13.617
581148,12.488
581149,11.841
581150,11.985
581151,12.488
581152,13.054
581153,13.871
581154,13.938
581155,13.166
581156,11.344
581157,9.373
581158,7.518
581159,6.207
581160,5.657
581161,5.723
581162,6.136
581163,6.534
581164,6.912
581165,7.027
581166,6.956
581167,7.045
581168,7.179
581169,7.493
581170,8.04
581171,8.792
581172,9.635
581173,10.358
581174,11.006
581175,11.545
581176,11.842
581177,12.15
581178,12.269
581248,10.085
581249,10.319
581250,10.716
581251,11.261
581252,12.004
581253,12.716
581254,13.307
581255,13.586
581256,13.809
581257,13.933
581258,13.819
581259,13.555
581260,12.841
581261,11.98
581262,10.804
581263,9.953
581264,9.645
581265,9.513
581266,9.814
581267,9.94
581268,9.809
581269,9.932
581270,10.568
581271,12.149
581272,13.999
581273,15.17
581274,14.983
581275,13.787
581276,12.684
581277,12.072
581278,12.017
581279,12.499
581280,12.997
581281,13.728
581282,13.722
581283,12.77
581284,10.866
581285,8.801
581286,6.756
581287,5.515
581288,4.744
581289,4.634
581290,4.713
581291,4.846
581292,5.246
581293,5.733
581294,6.094
581295,6.327
581296,6.481
581297,6.687
581298,7.194
581299,7.883
581300,8.772
581301,9.642
581302,10.514
581303,11.235
581304,11.756
581305,12.03
581306,11.921
581376,8.774
581377,9.207
581378,9.748
581379,10.68
581380,11.891
581381,12.863
581382,13.485
581383,13.98
581384,14.306
581385,14.258
581386,14.095
581387,13.805
581388,13.189
581389,12.23
581390,11.094
581391,10.203
581392,9.67
581393,9.668
581394,9.689
581395,9.71
581396,9.569
581397,9.682
581398,10.358
581399,11.983
581400,13.99
581401,15.311
581402,14.984
581403,14.053
581404,12.961
581405,12.138
581406,12.096
581407,12.552
581408,13.254
581409,13.979
581410,14.044
581411,13.065
581412,11.031
581413,8.775
581414,6.723
581415,5.391
581416,4.644
581417,4.375
581418,4.369
581419,4.583
581420,4.931
581421,5.387
581422,5.846
581423,6.099
581424,6.39
581425,6.616
581426,7.036
581427,7.663
581428,8.615
581429,9.539
581430,10.57
581431,11.325
581432,11.813
581433,12.068
581434,11.862
581504,7.314
581505,8.099
581506,9.098
581507,10.243
581508,11.532
581509,12.742
581510,13.438
581511,13.974
581512,14.133
581513,14.092
581514,13.94
581515,13.491
581516,12.796
581517,12.082
581518,11.115
581519,10.23
581520,9.742
581521,9.487
581522,9.514
581523,9.511
581524,9.286
581525,9.351
581526,10.042
581527,11.549
581528,13.468
581529,14.663
581530,14.804
581531,13.967
581532,13.034
581533,12.353
581534,12.271
581535,12.741
581536,13.514
581537,14.139
581538,14.04
581539,12.965
581540,10.855
581541,8.633
581542,6.471
581543,5.33
581544,4.651
581545,4.328
581546,4.367
581547,4.578
581548,4.92
581549,5.422
581550,5.996
581551,6.296
581552,6.653
581553,6.929
581554,7.444
581555,8.15
581556,8.994
581557,9.967
581558,10.97
581559,11.807
581560,12.171
581561,12.352
581562,11.978
581632,6.991
581633,8.079
581634,9.078
581635,10.191
581636,11.461
581637,12.364
581638,12.906
581639,13.26
581640,13.296
581641,13.204
581642,12.999
581643,12.668
581644,12.182
581645,11.43
581646,10.775
581647,10.041
581648,9.628
581649,9.394
581650,9.356
581651,9.304
581652,9.127
581653,9.106
581654,9.775
581655,11.106
581656,12.745
581657,13.931
581658,14.17
581659,13.642
581660,12.821
581661,12.592
581662,12.799
581663,13.375
581664,13.96
581665,14.286
581666,13.838
581667,12.687
581668,10.608
581669,8.481
581670,6.6
581671,5.282
581672,4.655
581673,4.36
581674,4.444
581675,4.792
581676,5.079
581677,5.762
581678,6.398
581679,7.002
581680,7.633
581681,8.074
581682,8.647
581683,9.201
581684,9.988
581685,10.813
581686,11.787
581687,12.631
581688,13.034
581689,12.941
581690,12.539
581760,8.125
581761,9.242
581762,10.078
581763,10.789
581764,11.247
581765,11.577
581766,11.748
581767,11.774
581768,11.534
581769,11.398
581770,11.27
581771,11.009
581772,10.792
581773,10.368
581774,9.952
581775,9.431
581776,9.109
581777,9.229
581781,9.182
581782,9.524
581786,13.488
581787,13.233
581788,13.04
581789,13.181
581790,13.936
581791,14.815
581792,15.163
581793,15.066
581794,14.201
581795,12.827
581796,11.027
581798,7.261
581799,5.963
581800,5.116
581801,4.752
581802,4.867
581803,5.224
581804,5.811
581805,6.551
581806,7.422
581807,8.377
581808,9.342
581809,10.175
581810,10.649
581811,10.989
581812,11.174
581813,11.748
581814,12.655
581815,13.518
581816,13.807
581817,13.792
581888,9.775
581889,10.674
581890,11.152
581891,11.252
581915,12.986
581916,13.11
581917,13.541
581918,14.578
581919,15.531
581920,15.759
581930,5.33
581931,5.715
581932,6.525
581933,7.503
581934,8.783
581935,10.343
581936,11.886
581937,13.168
581938,13.481
581939,13.087
581940,12.613
581941,12.577
581942,13.096
581943,13.799
581944,14.236
582016,11.236
582048,15.08
582059,6.834
582060,7.73
582061,8.668
582062,9.971
582063,11.528
582064,13.086
582065,14.283
582066,14.508
582067,13.874
582068,13.039
582069,12.818
582070,13.214
596992,10.678
596994,11.056
596995,11.408
597037,16.063
597038,14.275
597039,13.938
597040,15.13
597041,17.19
597042,19.025
597043,20.469
597044,21.298
597045,21.381
597120,11.299
597121,11.282
597122,11.437
597123,11.774
597125,11.793
597126,11.836
597127,11.54
597131,11.508
597132,11.046
597133,10.366
597134,9.518
597135,9.129
597148,13.711
597149,13.981
597150,15.147
597151,17.29
597152,20.173
597154,25.746
597155,25.852
597156,24.136
597159,16.714
597160,15.965
597161,16.357
597162,17.578
597163,18.502
597164,17.588
597165,15.659
597166,13.42
597167,12.571
597168,13.569
597169,15.336
597170,17.226
597171,18.99
597172,19.962
597173,20.473
597174,20.479
597175,20.055
597176,19.366
597177,18.869
597248,11.876
597249,11.806
597250,11.848
597251,12.067
597252,12.31
597253,12.331
597254,12.28
597255,12.178
597256,12.244
597257,12.182
597258,12.391
597259,12.322
597260,11.856
597261,11.158
597262,10.441
597263,10.153
597264,10.621
597265,11.835
597266,13.345
597267,13.963
597268,13.672
597269,12.868
597270,12.635
597271,13.31
597273,15.449
597274,15.26
597275,14.441
597276,13.555
597277,13.25
597278,13.941
597279,15.75
597280,18.268
597281,21.146
597282,22.864
597283,22.919
597284,21.186
597285,18.291
597286,15.992
597287,14.365
597288,13.852
597289,14.375
597290,15.544
597291,16.342
597292,15.68
597293,13.991
597294,12.143
597295,11.264
597296,11.736
597297,13.046
597298,14.703
597299,15.997
597300,16.983
597301,17.614
597302,17.722
597303,17.742
597304,17.331
597305,16.865
597306,16.406
597376,12.067
597377,11.88
597378,11.807
597379,11.994
597380,12.197
597381,12.44
597382,12.703
597383,12.703
597384,12.674
597385,12.938
597386,12.949
597387,12.928
597388,12.427
597389,11.783
597390,10.988
597391,10.432
597392,10.748
597393,11.712
597394,12.775
597395,13.405
597396,13.232
597397,12.858
597398,12.962
597399,14.018
597400,15.524
597401,16.488
597402,16.156
597403,15.133
597404,13.847
597405,13.148
597406,13.704
597407,14.894
597408,16.532
597409,18.257
597410,19.124
597411,18.583
597412,16.52
597413,13.898
597414,11.803
597415,10.347
597416,9.928
597417,10.647
597418,12.051
597419,12.893
597420,12.753
597421,11.673
597422,10.334
597423,9.584
597424,9.728
597425,10.567
597426,11.565
597427,12.644
597428,13.659
597429,14.405
597430,14.807
597431,15.007
597432,15.169
597433,15.134
597434,15.077
597435,14.731
597504,12.264
597505,12.145
597506,12.029
597507,12.119
597508,12.498
597509,12.855
597510,13.206
597511,13.403
597512,13.499
597513,13.582
597514,13.689
597515,13.529
597516,13.071
597517,12.207
597518,11.279
597519,10.532
597520,10.524
597521,10.865
597522,11.418
597523,11.802
597524,11.694
597525,11.909
597526,12.536
597527,14.092
597528,15.898
597529,16.864
597530,16.607
597531,15.473
597532,13.986
597533,13.258
597534,13.544
597535,14.25
597536,15.391
597537,16.541
597538,16.837
597539,15.894
597540,13.744
597541,11.209
597542,9.079
597543,7.693
597544,7.182
597545,7.426
597546,8.035
597547,8.733
597548,8.933
597549,8.618
597550,8.215
597551,7.885
597552,7.99
597553,8.35
597554,9.124
597555,10.028
597556,11.038
597557,11.959
597558,12.685
597559,13.341
597560,13.854
597561,14.284
597562,14.402
597563,14.081
597564,13.402
597632,12.394
597633,12.425
597634,12.603
597635,12.807
597636,13.278
597637,13.81
597638,14.036
597639,14.275
597640,14.426
597641,14.542
597642,14.475
597643,14.217
597644,13.63
597645,12.809
597646,11.782
597647,10.767
597648,10.374
597649,10.467
597650,10.679
597651,10.883
597652,10.745
597653,11.16
597654,12.132
597655,13.894
597656,15.888
597657,17.078
597658,16.884
597659,15.58
597660,14.295
597661,13.618
597662,13.621
597663,14.248
597664,15.064
597665,15.929
597666,16.039
597667,14.895
597668,12.493
597669,9.902
597670,7.773
597671,6.326
597672,5.515
597673,5.418
597674,5.488
597675,5.647
597676,6.048
597677,6.442
597678,6.73
597679,6.908
597680,7.102
597681,7.37
597682,7.86
597683,8.601
597684,9.703
597685,10.735
597686,11.696
597687,12.582
597688,13.441
597689,13.896
597690,14.046
597691,13.728
597692,12.981
597760,12.971
597761,13.287
597762,13.697
597763,14.112
597764,14.483
597765,15.067
597766,15.359
597767,15.51
597768,15.511
597769,15.559
597770,15.43
597771,15.063
597772,14.554
597773,13.667
597774,12.404
597775,11.246
597776,10.582
597777,10.497
597778,10.55
597779,10.577
597780,10.524
597781,10.831
597782,11.966
597783,13.829
597784,15.914
597785,17.133
597786,16.94
597787,15.564
597788,14.372
597789,13.557
597790,13.721
597791,14.277
597792,15.155
597793,15.886
597794,15.835
597795,14.583
597796,12.185
597797,9.611
597798,7.43
597799,5.945
597800,5.048
597801,4.803
597802,4.753
597803,4.892
597804,5.326
597805,5.739
597806,6.305
597807,6.62
597808,6.87
597809,7.168
597810,7.732
597811,8.344
597812,9.414
597813,10.474
597814,11.602
597815,12.612
597816,13.448
597817,14.001
597818,14.229
597819,13.802
597820,13.098
597888,13.393
597889,14.087
597890,14.771
597891,15.457
597892,15.997
597893,16.505
597894,16.748
597895,16.751
597896,16.505
597897,16.389
597898,16.074
597899,15.881
597900,15.406
597901,14.496
597902,13.248
597903,11.982
597904,11.058
597905,10.765
597906,10.658
597907,10.545
597908,10.431
597909,10.783
597910,11.863
597911,13.623
597912,15.689
597913,16.888
597914,16.772
597915,15.476
597916,14.353
597917,13.626
597918,13.776
597919,14.307
597920,15.127
597921,15.906
597922,15.823
597923,14.534
597924,12.11
597925,9.569
597926,7.44
597927,5.952
597928,5.082
597929,4.719
597930,4.674
597931,4.892
597932,5.227
597933,5.819
597934,6.414
597935,6.904
597936,7.327
597937,7.775
597938,8.284
597939,8.999
597940,9.891
597941,10.993
597942,12.021
597943,13.166
597944,14.058
597945,14.505
597946,14.552
597947,13.969
597948,13.028
598016,13.495
598017,14.838
598018,15.646
598019,16.379
598020,16.968
598021,17.532
598022,17.636
598023,17.35
598024,17.172
598025,16.745
598026,16.496
598027,16.316
598028,15.818
598029,14.989
598030,13.768
598031,12.449
598032,11.52
598033,11.034
598034,10.87
598035,10.714
598036,10.547
598037,10.746
598038,11.652
598039,13.409
598040,15.365
598041,16.59
598042,16.516
598043,15.583
598044,14.429
598045,13.937
598046,14.2
598047,14.798
598048,15.63
598049,16.292
598050,15.909
598051,14.375
598052,12.069
598053,9.673
598054,7.619
598055,6.121
598056,5.172
598057,4.809
598058,4.792
598059,5.1
598060,5.605
598061,6.266
598062,7.113
598063,7.906
598064,8.746
598065,9.424
598066,10.005
598067,10.531
598068,11.23
598069,12.025
598070,13.169
598071,14.3
598072,15.244
598073,15.622
598074,15.476
598075,14.717
598076,13.51
598144,13.557
598145,14.804
598146,15.649
598147,16.142
598148,16.613
598149,16.913
598150,17.036
598151,16.744
598152,16.321
598153,16.164
598154,15.75
598155,15.51
598156,15.258
598157,14.609
598158,13.723
598159,12.501
598160,11.63
598161,11.333
598162,11.219
598163,11.098
598164,10.91
598165,11.011
598166,11.768
598167,13.281
598168,15.204
598169,16.3
598170,16.408
598171,15.824
598172,14.934
598173,14.891
598174,15.55
598175,16.25
598176,16.869
598177,17.103
598178,16.252
598179,14.579
598180,12.597
598181,10.358
598182,8.494
598183,6.904
598184,5.824
598185,5.37
598186,5.448
598187,5.873
598188,6.621
598189,7.436
598190,8.51
598191,9.655
598192,10.92
598193,11.908
598194,12.463
598195,12.587
598196,12.845
598197,13.403
598198,14.481
598199,15.512
598200,16.415
598201,16.79
598202,16.518
598203,15.861
598272,13.763
598273,14.418
598274,14.887
598275,15.167
598276,15.086
598277,15.013
598278,14.883
598279,14.547
598280,14.09
598281,13.977
598282,13.68
598283,13.707
598284,13.703
598285,13.349
598286,12.569
598287,11.976
598288,11.6
598289,11.812
598290,12.226
598291,12.229
598292,12.004
598293,11.76
598294,11.932
598295,12.957
598296,14.491
598297,15.623
598298,15.91
598299,15.708
598300,15.382
598301,15.675
598302,16.525
598303,17.209
598304,17.735
598305,17.469
598306,16.651
598307,15.118
598308,13.011
598309,11.203
598310,9.516
598311,8.003
598312,6.729
598313,6.197
598314,6.49
598315,7.05
598316,8.073
598317,9.324
598318,10.791
598319,12.366
598320,14.076
598321,15.132
598322,15.632
598323,15.29
598324,14.917
598325,15.029
598326,15.641
598327,16.751
598328,17.37
598329,17.585
598330,17.093
598400,13.702
598401,13.945
598402,13.882
598403,13.596
598409,11.058
598410,11.032
598411,11.23
598412,11.244
598413,11.088
598414,10.741
598415,10.492
598416,10.637
598417,11.25
598422,11.256
598427,14.75
598428,15.007
598429,15.605
598430,16.63
598431,17.333
598432,17.824
598433,17.256
598434,16.348
598435,15.033
598436,13.516
598437,11.576
598438,10.12
598439,8.752
598440,7.842
598441,7.788
598442,8.482
598443,9.64
598444,10.704
598445,11.843
598446,13.12
598447,14.74
598448,16.412
598449,17.836
598450,18.171
598451,17.64
598452,16.735
598453,16.593
598454,17.127
598455,17.899
598456,18.404
598457,18.365
598528,13.21
598557,15.023
598558,16.332
598559,17.355
598560,17.716
598561,17.191
598569,9.345
598570,10.519
598571,11.833
598572,13.018
598573,13.667
598574,14.538
598575,15.859
598576,17.677
598577,19.233
598578,19.855
598579,19.571
598580,18.894
598581,18.686
613292,21.764
613293,20.234
613294,18.693
613295,18.277
613296,19.59
613297,21.438
613298,23.166
613299,24.378
613300,24.891
613376,10.686
613377,10.868
613378,11.269
613379,11.605
613381,11.843
613382,11.693
613383,11.564
613384,11.459
613385,11.653
613386,11.79
613387,11.689
613388,11.424
613389,10.753
613390,10.1
613391,9.832
613392,10.386
613393,11.502
613394,12.725
613395,13.244
613396,12.787
613397,12.003
613398,11.874
613403,18.146
613404,18.704
613405,19.606
613406,21.217
613407,23.513
613408,26.31
613409,29.441
613410,31.011
613411,30.587
613412,27.911
613413,24.782
613414,21.833
613415,19.651
613416,19.092
613417,19.785
613418,21.394
613419,22.559
613420,21.976
613421,19.906
613422,18.114
613423,17.724
613424,19.15
613425,21.356
613426,23.398
613427,24.784
613428,25.374
613429,25.303
613430,25.074
613431,24.489
613432,24.13
613433,23.651
613504,11.485
613505,11.753
613506,11.824
613507,11.968
613508,12.4
613509,12.611
613510,12.354
613511,12.09
613512,12.234
613513,12.252
613514,12.526
613515,12.626
613516,12.371
613517,11.761
613518,11.161
613519,11.092
613520,11.862
613521,13.276
613522,14.742
613523,15.159
613524,14.868
613525,13.891
613526,13.637
613527,14.521
613528,16.095
613529,17.4
613530,18.024
613531,18.234
613532,18.361
613533,18.962
613534,20.229
613535,22.572
613536,25.702
613537,28.74
613538,30.746
613539,30.74
613540,28.839
613541,26.122
613542,23.351
613543,21.301
613544,20.266
613545,20.48
613546,21.509
613547,21.893
613548,20.687
613549,18.285
613550,16.259
613551,15.881
613552,17.043
613553,19.303
613554,21.31
613555,22.838
613556,23.825
613557,24.247
613558,24.209
613559,24.166
613560,23.91
613561,23.568
613562,22.77
613563,21.871
613632,12.289
613633,12.182
613634,12.358
613635,12.478
613636,12.742
613637,12.909
613638,12.792
613639,12.662
613640,12.735
613641,12.974
613642,13.126
613643,13.082
613644,12.806
613645,12.354
613646,11.701
613647,11.597
613648,12.281
613649,13.633
613650,15.372
613651,16.129
613652,15.731
613653,14.929
613654,14.887
613655,15.718
613656,17.335
613657,18.368
613658,18.197
613659,17.35
613660,16.614
613661,16.397
613662,17.452
613663,19.432
613664,21.973
613665,24.937
613666,26.963
613667,27.207
613668,25.763
613669,23.645
613670,21.218
613671,19.444
613672,18.44
613673,18.419
613674,18.8
613675,18.824
613676,17.639
613677,15.503
613678,13.868
613679,13.166
613680,13.936
613681,15.715
613682,17.5
613683,19.064
613684,20.343
613685,20.999
613686,21.275
613687,21.386
613688,21.508
613689,21.456
613690,21.054
613691,20.176
613692,18.57
613760,12.89
613761,12.739
613762,12.703
613763,12.863
613764,13.013
613765,13.167
613766,13.194
613767,13.273
613768,13.329
613769,13.416
613770,13.514
613771,13.405
613772,13.261
613773,12.65
613774,11.887
613775,11.353
613776,11.832
613777,12.849
613778,14.012
613779,14.642
613780,14.547
613781,14.214
613782,14.668
613783,15.971
613784,17.539
613785,18.201
613786,17.739
613787,16.386
613788,15.049
613789,14.568
613790,15.181
613791,16.553
613792,18.43
613793,20.661
613794,21.963
613795,21.829
613796,20.24
613797,18.169
613798,16.202
613799,14.826
613800,14.256
613801,14.534
613802,15.313
613803,15.573
613804,14.691
613805,13.109
613806,11.595
613807,10.766
613808,11.125
613809,12.164
613810,13.549
613811,15.08
613812,16.323
613813,17.164
613814,17.647
613815,17.862
613816,18.159
613817,18.436
613818,18.396
613819,17.932
613820,17.001
613821,15.747
613888,13.81
613889,13.6
613890,13.642
613891,13.733
613892,13.838
613893,14.117
613894,14.067
613895,14.094
613896,14.13
613897,14.161
613898,14.143
613899,14.085
613900,13.705
613901,13.039
613902,12.13
613903,11.377
613904,11.251
613905,11.615
613906,12.26
613907,12.568
613908,12.636
613909,12.767
613910,13.702
613911,15.387
613912,17.245
613913,18.031
613914,17.469
613915,15.992
613916,14.628
613917,14.008
613918,14.278
613919,15.207
613920,16.457
613921,17.815
613922,18.185
613923,17.418
613924,15.387
613925,13.062
613926,11.168
613927,9.916
613928,9.607
613929,10.104
613930,11.073
613931,11.715
613932,11.475
613933,10.436
613934,9.535
613935,9.01
613936,8.994
613937,9.642
613938,10.727
613939,11.859
613940,13.012
613941,13.989
613942,14.711
613943,15.398
613944,15.92
613945,16.162
613946,16.406
613947,16.173
613948,15.582
613949,14.602
614016,15.335
614017,15.461
614018,15.55
614019,15.621
614020,15.777
614021,15.791
614022,15.796
614023,15.507
614024,15.559
614025,15.375
614026,15.172
614027,14.99
614028,14.535
614029,13.879
614030,12.765
614031,11.738
614032,11.15
614033,11.158
614034,11.297
614035,11.422
614036,11.48
614037,11.828
614038,13.031
614039,14.919
614040,16.887
614041,17.842
614042,17.197
614043,15.782
614044,14.439
614045,13.735
614046,14.047
614047,14.809
614048,15.855
614049,16.733
614050,16.557
614051,15.393
614052,12.995
614053,10.53
614054,8.483
614055,7.122
614056,6.457
614057,6.616
614058,7.045
614059,7.438
614060,7.742
614061,7.736
614062,7.728
614063,7.712
614064,7.862
614065,8.283
614066,8.966
614067,9.915
614068,10.954
614069,12.054
614070,13.017
614071,13.925
614072,14.784
614073,15.219
614074,15.419
614075,15.293
614076,14.572
614077,13.453
614144,17.479
614145,18.037
614146,18.243
614147,18.253
614148,18.339
614149,18.146
614150,17.897
614151,17.303
614152,16.845
614153,16.587
614154,16.371
614155,16.206
614156,15.885
614157,15.085
614158,13.906
614159,12.391
614160,11.544
614161,11.242
614162,11.13
614163,11.016
614164,11.014
614165,11.461
614166,12.662
614167,14.617
614168,16.791
614169,17.719
614170,17.13
614171,15.763
614172,14.418
614173,13.792
614174,14.036
614175,14.739
614176,15.69
614177,16.429
614178,16.289
614179,14.827
614180,12.303
614181,9.829
614182,7.797
614183,6.224
614184,5.466
614185,5.214
614186,5.317
614187,5.607
614188,5.983
614189,6.51
614190,6.9
614191,7.313
614192,7.629
614193,8.006
614194,8.609
614195,9.466
614196,10.407
614197,11.481
614198,12.603
614199,13.526
614200,14.62
614201,15.215
614202,15.48
614203,15.309
614204,14.468
614205,13.269
614272,19.42
614273,20.141
614274,20.5
614275,20.556
614276,20.322
614277,19.96
614278,19.342
614279,18.817
614280,18.101
614281,17.715
614282,17.38
614283,17.33
614284,17.012
614285,16.096
614286,14.817
614287,13.235
614288,12.102
614289,11.557
614290,11.149
614291,11.158
614292,11.015
614293,11.387
614294,12.659
614295,14.482
614296,16.728
614297,17.677
614298,17.17
614299,15.761
614300,14.479
614301,13.833
614302,14.099
614303,14.75
614304,15.536
614305,16.324
614306,16.093
614307,14.741
614308,12.242
614309,9.727
614310,7.548
614311,6.068
614312,5.261
614313,4.862
614314,4.868
614315,5.161
614316,5.657
614317,6.338
614318,7.171
614319,7.732
614320,8.321
614321,8.914
614322,9.362
614323,10.11
614324,10.905
614325,11.831
614326,12.959
614327,14.091
614328,15.264
614329,15.929
614330,16.28
614331,16.06
614332,15.048
614333,13.569
614400,20.405
614401,21.156
614402,21.308
614403,21.365
614404,21.011
614405,20.683
614406,20.152
614407,19.512
614408,18.604
614409,18.253
614410,18.058
614411,17.978
614412,17.671
614413,16.815
614414,15.712
614415,14.0
614416,12.789
614417,11.993
614418,11.507
614419,11.289
614420,11.2
614421,11.52
614422,12.841
614423,14.646
614424,16.733
614425,17.667
614426,17.297
614427,15.909
614428,14.825
614429,14.233
614430,14.552
614431,15.164
614432,16.001
614433,16.582
614434,16.361
614435,15.093
614436,12.522
614437,10.063
614438,7.899
614439,6.404
614440,5.478
614441,5.091
614442,5.089
614443,5.498
614444,6.186
614445,7.012
614446,8.008
614447,9.003
614448,10.018
614449,10.899
614450,11.488
614451,11.838
614452,12.409
614453,13.244
614454,14.328
614455,15.447
614456,16.722
614457,17.403
614458,17.616
614459,17.247
614460,16.134
614461,14.656
614528,19.994
614529,20.356
614530,20.802
614531,20.501
614532,20.485
614533,20.136
614534,19.99
614535,19.293
614536,18.705
614537,18.261
614538,18.084
614539,18.008
614540,17.869
614541,17.142
614542,16.168
614543,14.484
614544,13.265
614545,12.643
614546,12.299
614547,12.131
614548,12.068
614549,12.262
614550,13.347
614551,15.065
614552,16.97
614553,17.806
614554,17.563
614555,16.511
614556,15.582
614557,15.421
614558,16.031
614559,16.732
614560,17.467
614561,17.742
614562,17.178
614563,15.837
614564,13.588
614565,11.246
614566,9.17
614567,7.45
614568,6.282
614569,6.065
614570,6.23
614571,6.711
614572,7.609
614573,8.819
614574,10.035
614575,11.286
614576,12.647
614577,13.511
614578,14.185
614579,14.525
614580,14.706
614581,15.177
614582,16.355
614583,17.706
614584,18.783
614585,19.491
614586,19.526
614587,19.048
